run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
11,WT,337.6904298276235,0.01479312205177322,0.4770804387812807,3.759018328451591,0.9993423165826902,3.157979543014064,0.028598390941570368,1.5747078447607825,2.069422402427748,2.5710304057629827,5.873804964935662,1.3423394245533464,0.5736938333079071,1.2957720935370927,0.07560350289288421,1.6652053761240706,1.4354269478184616
12,WT,342.6749570578506,0.008969826295893187,0.4200447817464923,1.213550085004032,0.22413781587325587,1.18802540262972,0.0007013455564251932,0.22712399685483264,1.6885362951614042,1.6749078868749254,2.666513435671745,0.7532533725161485,0.539037666354933,2.1828645149306602,0.004281431999786553,1.609749526108688,0.2422995455559478
13,WT,357.00352260617393,0.02177398358888638,0.4144709408534106,1.0183794499964396,2.8360492657537963,3.7412110910575382,0.013665347373132393,9.984617156122912,0.5029847935577387,4.9251462009904525,5.334574930968994,0.7572610771964394,0.022336791316049095,2.4962261286965504,0.07160446659292857,1.7645415586398627,0.6967022889079706
14,WT,312.23909327618077,0.01457902451229003,0.38651453987505213,3.245982279818545,3.6055014066694833,0.4315266788655625,0.04053790372325447,1.7560041898661956,0.8978282353637042,2.245874090482986,5.345847231345587,0.4849067955509504,0.6058491019547919,1.1602614273215828,0.02470911839580066,1.6622447691057274,0.3268652753652481
15,WT,259.4297424805832,0.01587636879168615,0.17533273843093433,5.482294390175508,2.010353621701572,1.9495813533576196,0.04718858308383865,4.491802113609062,1.6874853706081958,0.16739767456260563,5.591982893262534,0.38128041546436914,0.4932233041616633,0.01123639697811346,0.03240143783592664,0.06416767949590324,1.4834194981480868
16,WT,331.29149523507766,0.018352153427442206,0.2521440368647501,2.790522437046434,1.399764776963683,1.1077478784648482,0.01990125848212199,5.853061313977774,0.7840873522667113,3.214224296679272,5.823329997871221,1.9314906004279415,0.4436928851720426,2.829529096275151,0.01626056472200099,0.7953716216353804,1.7144008378108242
17,WT,358.3425266832933,0.0217459538830172,0.39053421948072425,5.157857713995277,3.851924208525339,2.6759053053432362,0.037154612353135205,1.821413883147737,0.9356995766863494,0.468422727905357,4.82112467294886,1.5331683362865443,0.3834152355796101,0.5233593475810605,0.0317175343519789,1.8862464140086217,1.2533373653746043
18,WT,346.41766168821897,0.018014658992634283,0.34668102563493436,4.329692675854928,1.697094688571886,2.2876975342314476,0.014183950544265016,2.0339853672582464,0.9755053877630873,0.33117707203946334,4.1742088959733055,0.9292000177718468,0.527830550201326,0.1916442708891094,0.08491317887621114,0.7265068937568755,2.518875153882691
19,WT,343.7631388982573,0.015558455446823057,0.2014560151348796,4.427258309350823,1.1944634270146837,0.005264980944169488,0.07060703773588173,2.0850092051357105,2.964823045364798,0.9569560486848827,5.329599222316089,1.185527998640629,0.4774066885081103,1.4467186199499498,0.07306894617299278,0.9300793410650798,2.2024352305968886
20,WT,366.6464175624427,0.01384842344511611,0.16552810133846674,1.9386844295877506,3.9891104040090264,3.599158219227312,0.05433747347097827,7.099902032893115,2.5877374522136574,4.1205735393007705,5.844636069678714,1.9304229786548524,0.0635919284315819,2.8819915628090245,0.018463884469390776,0.00572599677435548,2.3294479124104273
