nb,run,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
471,1,0.01726431337720068,0.48438529068473,5.238530272494439,0.1805627176437373,1.0682333690303354,0.03706992961416772,5.372455001654514,2.1849019974092947,4.804415713894875,0.5499174354016451,0.014987033725249243,0.2874084033222446,0.0181761873725473,0.5065195204357771,0.5726162226226936
472,1,0.013534809243039883,0.49939133016575504,5.262889541095783,0.1612583482834461,1.0376353362317383,0.0763542392846016,5.335166559423472,2.1578199522642807,4.827374084261023,0.5296318593116777,0.009460197477734371,0.3420277282296225,0.05149460319006868,0.5523761662935047,0.522977799617886
473,1,0.01221212857633595,0.4467032257127607,5.254910280821405,0.12195766635038155,1.0321229704468926,0.08213475218955579,5.365998616550053,2.1883706113554453,4.868333649760114,0.5172850154086222,0.03218442434238559,0.35080573233294743,0.07117835937332279,0.6305884657782456,0.5318681703214444
474,1,0.0007369459543139182,0.46674118350925325,5.222108036587772,0.1143954612067261,1.1219592035899055,0.024889829750638623,5.340575685262247,2.1977046078859526,4.907876462079521,0.4240355445736166,0.01936948390442903,0.3539355238961515,0.018212601945562942,0.6781986438873169,0.5495523343459319
475,1,0.007334188782729335,0.3722934531170684,5.207997348771478,0.1149498181257384,1.1087794906660655,0.05854731521644999,5.404785199618168,2.157597442793981,4.91507132942386,0.3579857835627172,0.017523117725543536,0.38179483270793857,0.03646889499090666,0.6522511677334119,0.5861116506666971
476,1,0.011331479735349106,0.3759403366829237,5.374888578401182,0.10627025749774191,1.0835035246093523,0.08572874530591458,5.335425545153875,2.0705519497441474,4.981366401270868,0.36686412359939397,0.021659537086588306,0.34126804175309694,0.06168943682372881,0.6416868340690399,0.5961369264753295
477,1,0.01611550866770372,0.29709263462773716,5.3434921809756455,0.04914540183730488,1.0416616934488516,0.09814772458525199,5.3407415619914955,2.10041076861979,5.006560506688785,0.33969559352254675,0.0020964881450682375,0.28165900284890766,0.04165526787398134,0.6726296258109267,0.5642113382739012
478,1,0.01916539491388843,0.2847898754439048,5.245862009028154,0.06385180892966168,1.0299693644816834,0.08246056905426433,5.3856849642159705,2.104102065297866,4.992684681039926,0.4004657267333161,0.0075514365366230836,0.3153934735696384,0.02978370267248133,0.6400060254906814,0.5783800186096922
479,1,0.019506554666253118,0.2280369876718542,5.217701931212252,0.09185843991448353,1.1309722153765824,0.06241604148887009,5.430774607180518,2.1096531834309595,4.951238070314832,0.4041119983822409,0.006992595590207859,0.19747203286108642,0.01851965552934322,0.6597106329890919,0.6563741391269333
480,1,0.0121132167516508,0.28512125204757144,5.215995448731415,0.13454173301132968,1.0687032254700604,0.05972586382260275,5.474057411121442,2.1638841288639172,4.985721029044126,0.37300215354661653,0.005524569885258935,0.15591002177966173,0.049589515153763,0.7310640173499353,0.6668432553556259
481,1,0.01377278818219467,0.3381092513856268,5.244219014410935,0.1633060033884627,1.0987670464733705,0.059868847957274714,5.470086883838097,2.180291632075824,5.016396578081456,0.25396250569948753,0.01146244140632524,0.10385873979528748,0.03970929192694194,0.6982779699737286,0.6132418397255393
482,1,0.008798080687033912,0.29202813672385025,5.2789448283089495,0.1778024772121551,1.1707642662566524,0.0461852480939918,5.424228434501173,2.2118525134504905,5.0284265899954335,0.2207650101196953,0.030813960695747728,0.1373731309984099,0.027194737653036972,0.6801431352668257,0.6411927248465522
483,1,0.016360460055902287,0.38527765829889205,5.307103162209147,0.17318921380825777,1.1385453588044756,0.05196890161275797,5.376759441409214,2.235661195824448,4.9552327636786,0.3492772185032174,0.010854259081620087,0.2007195067450715,0.029181414731554358,0.8126860016212434,0.6870718187014956
484,1,0.01494422227376892,0.4250297333860955,5.268431960728224,0.14183630731712057,1.1583580394271318,0.06956047813559771,5.407397882040161,2.1940181642759375,4.972669126275066,0.3812450555587226,0.019532680550638663,0.21636654312019415,0.04081073816302603,0.8690452951093153,0.6936945745898284
485,1,0.013411320312015694,0.4659662673489842,5.245020595202547,0.09451208498930747,1.1090252549493302,0.07814966923070352,5.426366991097024,2.2344742461851923,4.946133550122515,0.4127738477210563,0.020065117938792006,0.18235607513797442,0.05861209923811404,0.8589648661146082,0.7014593170018566
486,1,0.012798901977489624,0.44168113033841433,5.307364931500522,0.09806743446043444,1.0955131871807375,0.029820226606380403,5.428773460863586,2.2740843419915397,4.962851564675457,0.436080078688154,0.028836578156398916,0.16295339836372125,0.03468958224607151,0.8351097676882514,0.680659667235967
487,1,0.0006049427413760748,0.4531443137509782,5.2145954137053385,0.1697089664145233,1.0617091237032708,0.09117964009692825,5.427884737905403,2.2798533060876163,5.055642370022472,0.4507651175256271,0.045152563854069364,0.16494278486605535,0.05957790522111955,0.8425305808168421,0.6529159650041586
488,1,0.001427968994765821,0.48787630366934825,5.163888474416502,0.11471909847861032,1.1486038102567933,0.09330474327880982,5.434553638684548,2.2528114603723868,5.051944029647454,0.47269030628646314,0.04365379372518557,0.1790558787820744,0.03562557954892095,0.7667197130571964,0.6430691295426123
489,1,0.0015180846869977344,0.477948545245892,5.170379850801139,0.1710355269935511,1.1287413669131934,0.09112703898096937,5.478396820659563,2.312052538463083,4.992999242667656,0.4432724338916893,0.005018372456546729,0.1961983935307618,0.041999415409392074,0.7448177435172242,0.6389558776619636
490,1,0.005089492381710489,0.49369011416360853,5.129010007238311,0.04974291048477573,1.2042197781584938,0.08431933466385017,5.449679590696742,2.2838590477558403,4.963607330413145,0.42452031520861216,0.0037661054536147296,0.18869782443534724,0.03019067086348462,0.7652020656346967,0.6696625705600882
491,1,0.007921496630741778,0.49659620549829253,5.148728476178751,0.0440714021774107,1.2500054294840337,0.044084156072513606,5.369430613741959,2.3341063917626763,4.815174108452473,0.3731533326367793,0.011023396077094405,0.1302457502276647,0.009693557890148715,0.8121634408172946,0.6637784572870088
492,1,0.005546402400025535,0.46244520134260503,5.1377544103584585,0.09289167623276239,1.3329607119219178,0.04222824966561966,5.400833663495214,2.3388365036568834,4.825507901326292,0.4536373471883273,0.003301746178355913,0.14828672062590909,0.02736932510835368,0.8124530967241417,0.6290441632798779
493,1,0.007359689880187779,0.4329063581795689,5.089105689321305,0.06715538401992074,1.31398865447719,0.05927077422366077,5.411445994627064,2.3743528458886827,4.806595722655873,0.42963915880841036,0.008843256792625265,0.20443745551332543,0.05052670053303698,0.8346709181222169,0.6656426285460337
494,1,0.013066365398193539,0.3542838823076388,5.08616970038211,0.07462369692924965,1.3164412642667964,0.04112903232748414,5.266400163124745,2.365486184230953,4.800540175710579,0.34068645219978644,0.01753196230030982,0.2366680747520767,0.0005131503861074388,0.8130540485214304,0.7739007241217881
495,1,0.017717301471938837,0.2886436927422785,5.18600202010116,0.1336081995851509,1.2576922942700584,0.022052801705960162,5.203692983120952,2.363405471711497,4.900462772792659,0.33586199872802125,0.0003030082801153769,0.28228434244052164,0.014697755279909961,0.814723611234269,0.7945967747571763
496,1,0.02085764856246062,0.27146870192272865,5.17352906164403,0.19725027654369665,1.2666270282789336,0.08272134816213103,5.088711755169692,2.4064441457051844,4.858076551262723,0.3402993925743997,0.010599644026262064,0.28981214750036477,0.08437187441121799,0.735734298658963,0.7990720064723086
497,1,0.01746567039300325,0.2359679670676885,5.10752026525986,0.1970020164031124,1.2433715212863876,0.07270292194663652,5.053491179032093,2.4383920421321568,4.908635992413092,0.31401328996479794,0.016224036325407983,0.22468611692960364,0.03966568766565196,0.7710733828100114,0.7940385208781537
498,1,0.016508484374257677,0.2944653257615402,5.200760294579382,0.16211521425416286,1.2800738739741153,0.06790297041022919,5.049817679527948,2.479278582675195,4.898316610211553,0.3856130783793898,0.0067892430621377085,0.22600514355637516,0.011771125507939222,0.8305716018396876,0.7818514651556832
499,1,0.015242671291199099,0.3734045043312103,5.134967033290074,0.09798124832671767,1.2329276735671872,0.08303606058512508,5.075888501298884,2.597446421103425,4.833992195520897,0.35244765878774154,0.0076074394408632605,0.2700145672782672,0.008908880250087818,0.8730729091455621,0.7356242039842379
500,1,0.0050631581283487005,0.3908201455922771,5.1660132793558455,0.06007942551316998,1.253525517678801,0.025190494250193693,5.079414028958432,2.667598852266018,4.836786336121362,0.37205550652351266,0.0087697429777263,0.1776388947215362,0.016818528070211676,0.91201975823141,0.6817424958497837
501,1,0.009735472116163107,0.3334803933033063,5.193833541739569,0.09519521105444727,1.352699580112934,0.07877854771663592,5.109527850712613,2.625088188434461,4.8607866688081,0.3942390469442767,0.0031682808549985475,0.2318827268599318,0.03436559739884798,0.8657471657820415,0.6188221781915227
502,1,0.005777910803054487,0.36538512136947854,5.184913108881473,0.11034968632286128,1.2833590736843692,0.01611623520768184,5.152879819386647,2.6614942950275426,4.873425177116927,0.38419802148386484,0.02241946114437216,0.2754961523906467,0.0005846235630617406,0.9488040038602749,0.6246274510821537
503,1,0.015701467226366818,0.31149489126551555,5.150686714299978,0.13802552128217238,1.2718919643450992,0.02335476975813976,5.178087870972576,2.6270318012687652,4.894945580217327,0.3775172919420908,0.03018028957595725,0.21100833346525097,0.028727427036104636,0.9454331625014278,0.6554979991282961
504,1,0.007732256067131504,0.2968521067361185,5.199587218931826,0.06048185314090335,1.2321497672028596,0.018775961607929256,5.174594074410613,2.6799702207307785,4.9611006329855,0.3720605791229564,0.003043735092503808,0.20180544584013957,0.00569239434505924,0.8925319826757847,0.6946586604886804
505,1,0.013448059896291468,0.25724794323389777,5.160670426436658,0.12433520432824198,1.2669350844679699,0.04978793524460217,5.199362415001974,2.7299314194444984,4.981046758247388,0.34971069901897633,0.019865932165658684,0.17559781013470857,0.0362692516914286,0.8933273547108893,0.7263189141023743
506,1,0.0004883396157960882,0.26378123282008015,5.152602250674076,0.1726419394603692,1.257874792498785,0.04751966860005007,5.103489713473203,2.6607092749497037,5.093081138405742,0.3292447799912414,0.03443905597659639,0.11610787349613783,0.047571041606607516,0.8245679386295655,0.7746287131560944
507,1,0.008474207114148646,0.3007860422443592,5.227428526515142,0.14229585368295805,1.281832315247767,0.04192728568534077,5.110075905271568,2.606442681275746,5.088011623167346,0.37894621922121324,0.03248396253161015,0.09541509134100903,0.03919466523713893,0.8291030072150269,0.8256713193025313
508,1,0.0002496012314651903,0.3521385046111458,5.20474216229918,0.18459865192134714,1.318856683170316,0.032542553880657535,5.142436470265053,2.6328085138631816,5.06205049381786,0.42302589787445866,0.042918554513686445,0.07438129539529602,0.02349419015161672,0.8717097507528087,0.7843026843758895
509,1,0.0002720360478965361,0.41066534335299565,5.212760059240935,0.19433697036293868,1.3032853447394168,0.02375694615007885,5.127027974941071,2.6977928090997088,5.026447864235187,0.35177735914943825,0.0315968210439295,0.12402686056677296,0.01599809777292241,0.9065981378894699,0.8304542659110474
510,1,0.003682859012833843,0.4584328038304313,5.1713892350750434,0.19876913071699964,1.310441934835961,0.047209650038235115,5.0403138439858415,2.7916892078358475,4.986224731041929,0.3458457181002683,0.06638148232965682,0.18538524919207072,0.04822100977557774,0.8899170023631001,0.8660088233755227
511,1,0.0028597117263609076,0.454304750189487,5.125637565694617,0.17464984223344182,1.3902756502565654,0.05801997319560946,5.117277460317812,2.7216215138681696,4.937859554277479,0.4646543208684807,0.027930536063400277,0.26752424412922915,0.02947913214044026,0.9150462489074788,0.8384640331193682
512,1,0.0010344528694835457,0.44596879836237646,5.060252548513183,0.19215530854087012,1.3757485586984193,0.0808809636434004,5.077561103140491,2.6620810996467346,4.928503372257183,0.5027662149675992,0.01563659259917499,0.2617580447021782,0.015606656963676855,0.9252382599356763,0.7734603917478805
513,1,0.0017949075667278154,0.4417344631382715,5.087426571744601,0.06603552468851111,1.4108464128967342,0.08683280825682883,5.068863681427421,2.682925910296469,4.97437367025916,0.5476491790802844,0.013964069458659358,0.2997477942861832,0.025778257971130585,0.8984520714398726,0.7551601483132511
514,1,0.0006623891178015219,0.45092879629632265,5.086238539781147,0.0621557753851885,1.4008592116705105,0.09385965804490598,5.022168582840993,2.6935861218857395,4.9441498925134,0.49895172800308457,0.017046902369921287,0.31972655092278046,0.05962974677390721,0.9194497807609173,0.7378723782998362
515,1,0.0021007107014415992,0.40806871059780464,5.081832410242778,0.06529431256452846,1.3327049818976475,0.036652608336317824,5.035725998295881,2.692862958654342,4.935789560271897,0.44558521063564605,0.005583496245423358,0.3439003258071515,0.04101490960634106,0.9512290177207285,0.8275546763399505
516,1,0.005139336764922906,0.35609827169326513,5.098911498911815,0.04009131531213533,1.3674458532477052,0.051836730762184216,4.978666082112962,2.6554206757768695,4.934126052745857,0.44273152250231684,0.006447211432912083,0.385677634829634,0.044643838764323734,0.9731974040206794,0.8376340900600807
517,1,0.0074540411855728034,0.3029829872881244,5.085085426399007,0.03885983645975408,1.4566129944014856,0.08678253032856667,4.8480232180823455,2.7111894162739345,4.968340169244403,0.38438244144180794,0.009513274382013241,0.39416407369574935,0.012855295326743331,0.989589888217999,0.939411788518322
518,1,0.012789005506247866,0.26058578365833773,5.016910095624263,0.09657061456581419,1.437141218924141,0.035814080681468644,4.8510385471464135,2.6784517855399814,4.859361356976958,0.3830242567563726,0.019853345198353245,0.4262128706262187,0.015627384701291762,0.9861637469384967,0.8996171506091765
519,1,0.0022906191393580093,0.30566654327810927,5.000229132091323,0.12788361250107316,1.4283372271154284,0.049872038937948227,4.903978834694961,2.7124349663065814,4.896689304872786,0.36113892498646477,0.020699475796764226,0.4651155414146867,0.04560680370019449,1.0626888154124723,0.9070122703831175
520,1,0.002955092127916964,0.3465963593512287,5.000241590399101,0.15665104532635002,1.467268377146067,0.08407615160666626,4.932606606464464,2.7573783745957474,4.892132405371337,0.31899135662136446,0.02433237065346703,0.4762419595184116,0.03880043589207982,1.0153310125248403,0.8732753388717729
521,1,0.006297894225000914,0.32786478057942126,4.9803236313636505,0.1563512350165335,1.4090358772344878,0.08375754345313823,4.969605372193287,2.8655757008156097,4.859388339518456,0.3103515001956308,0.0004046259668145869,0.42795159384677334,0.04162499557051281,0.9605314270798583,0.9572959161318064
522,1,0.011377962486434714,0.29642292591686153,4.975333351509196,0.17756366437182677,1.4242730305853741,0.0923480423765289,4.985490982184726,2.9363375066642483,4.85066458475786,0.3884186466579865,0.046156755556994715,0.4273442551153403,0.06438161882608176,0.9613220707782061,0.955595429234022
523,1,0.010130793478069626,0.2266919900554391,4.981678743614067,0.18191598961459002,1.3687306810122475,0.08810438729410452,4.897740939512823,2.9786475896492974,4.891478586404282,0.38137011211834615,0.03150173805401777,0.3579141674210184,0.09463377103876001,1.0239733198852015,0.8766969536801367
524,1,0.007641935013166668,0.25284094368214804,4.937671484739077,0.1405087183794429,1.4545864001339655,0.08810196928615821,4.920886197617581,2.9807781810904195,4.878622015056556,0.3879443644039807,0.004328452484306821,0.3464897941986466,0.05319628201009734,1.137037153556479,0.7921447196025161
525,1,0.006795051711605828,0.29107626937811726,4.987023032992438,0.17426755803054395,1.5021325946865969,0.09903836792676657,5.036741872837211,2.9427394814641783,4.916046041061231,0.4179944105702999,0.04676413812175071,0.34308109529910696,0.09566100508061565,1.0899668238697702,0.7773344936449512
526,1,0.0022146777886608918,0.3197036560195132,5.013293259690164,0.08479087850970492,1.490410709960317,0.09894505436043016,5.041965200944171,2.9120026360269913,4.928430750458427,0.41671157947045673,0.003982403341527695,0.34681688165589264,0.06649306371776396,1.116561288366017,0.7310263671786094
527,1,0.0009064127730061297,0.32323196456420866,5.02834743112418,0.05842643810941117,1.566947257394912,0.06096108263869936,5.096119000679056,2.7818693852694496,4.945900468962207,0.31516002254970094,0.010646258793664175,0.24616921131104702,0.00940203160386927,1.157185335325489,0.7091697641251866
528,1,0.00881686526937574,0.22265954611464953,5.0498978206314264,0.10011025279734546,1.6145622977525307,0.07556150800623246,5.112496135496519,2.744466950722124,4.948766747857904,0.36445707823149065,0.01762684066943878,0.2516446228529003,0.05033984810099606,1.1428982754889045,0.7069493905378643
529,1,0.0010330619187078882,0.2170624410116544,5.114075033785764,0.14428858238707776,1.5433934642481508,0.08130021737172753,5.00152018258463,2.710174490429509,5.034878501717246,0.39774964988231987,0.005811935359715222,0.1945521565344618,0.014171000034018885,1.203206820091089,0.5856566969445344
530,1,0.01914409276263612,0.16939896067603283,5.140074437389304,0.1609755123625626,1.5383360155601247,0.052486673419196654,5.0849415114729934,2.6274390548661355,4.9656193597638865,0.44312503462038166,0.005370871852449104,0.23429678442170937,0.045699776487572584,1.2713419057403292,0.5560926505372084
531,1,0.016537071619752524,0.1497225407567444,5.141111870126317,0.18618990634274707,1.5599600991018843,0.05008411714929177,5.047355632206071,2.610891866703128,4.974233632707865,0.4738070357446427,0.002491228065047299,0.19491517838781736,3.862005781385565e-5,1.253939538861255,0.5790074464567417
532,1,0.020236921565574856,0.23158620144883135,5.2146355598104055,0.12475227451649624,1.5367250618501622,0.055892519354355574,5.041234088308786,2.633403541505472,4.998952585734219,0.4427574718038582,0.028230948287785034,0.13227277092809278,0.01197137027879554,1.1993056321676638,0.598886513554581
533,1,0.016752024290745675,0.2683370250788438,5.231879682991855,0.17127418661473146,1.5338396162592611,0.09005297934493468,5.036060786721635,2.6374164175903085,5.015057846292378,0.4240538837405578,0.02791801954922582,0.09226309175297415,0.042102120941538694,1.1853433473124086,0.6059581868922665
534,1,0.016245733190795742,0.3161249074442006,5.248550125795017,0.15188638182187988,1.4996767357642924,0.07103890340790874,4.963298261016776,2.67540679027996,4.995271139386414,0.3964631004326414,0.0331042153062062,0.03137018833653301,0.06267679705442801,1.2086983757379683,0.5565842727100855
535,1,0.014856637551763684,0.20873070191003382,5.227230580741244,0.08759374364998856,1.4123065147775966,0.08246098777939932,5.025227925642161,2.6715804822405054,5.116653652174576,0.3975621223925342,0.0022953573782335643,0.056709413478908524,0.033689065356580755,1.1642866864202244,0.5082431106134158
536,1,0.012623811534448477,0.1977720916000487,5.2524084319371624,0.0843837274713358,1.4258367271213763,0.054279068040125326,5.024544830280847,2.6158744724511713,5.093079334439128,0.36872147447312986,0.01465343302246269,0.06567178495326147,0.041752454592183304,1.1440328230032186,0.5802741301863976
537,1,0.009338889853582194,0.21255307278122834,5.238719967433914,0.1509726367985919,1.4619288358976477,0.032819640144005714,5.000159458773556,2.5660517696896687,5.0766140812389855,0.2676222502316326,0.026801844088770115,0.12144995889584011,0.02560497797207862,1.0450288755931114,0.5427628684044851
538,1,0.008304378525921878,0.23978828830981347,5.286191897216133,0.16132129503433587,1.4395487216655694,0.04220486678720036,4.950892450406528,2.6194129693165418,5.145846799733051,0.2519168758164902,0.038995602257728856,0.06640376651736177,0.01488881074506232,1.011844937349134,0.535261903147434
539,1,0.007351197241838938,0.3065291184873152,5.347957851828337,0.13137662743489206,1.494632532988613,0.056852107502651336,4.94906880249489,2.6629634903069666,5.096542193309063,0.2600000883698419,0.014773548801809576,0.056932211354621974,0.04073731859018954,0.9453819229753825,0.5675238248844149
540,1,0.005102474003839883,0.34795818721949817,5.366441599047325,0.13455494742476598,1.4356316209870825,0.07586415261706882,4.999737932007354,2.6278807649586025,5.06518554341791,0.24110409194593643,0.007090793726380541,0.08068076818633149,0.04005086131776216,0.987244928779578,0.5735831178166009
541,1,0.007703150618903972,0.33635817856547245,5.3705716797447955,0.1154872561543374,1.494330068474292,0.004666997306011444,4.985104898355522,2.5342098481240374,5.075775777231923,0.20390441871193696,0.0023296980997549632,0.005550613066760758,0.004355369780784996,1.0113074690392,0.6220460685973855
542,1,0.01754184258027021,0.31700724190970764,5.442482696840969,0.11083542052524022,1.4846196865149945,0.04822604285376434,5.019263108489719,2.489048536246233,5.099616245373255,0.20035818369794536,0.0057107857179817196,0.01734911042860467,0.028678838039467476,1.0818245850368375,0.6180631361147113
543,1,0.014230209444296808,0.29671364599174244,5.4538952244284715,0.13423803060427758,1.5757504521100723,0.041510739010785426,5.092714257007019,2.477573954901528,5.118570465192738,0.12164096883473521,0.018315155456208383,0.013455961617327258,0.0036867227508474596,1.108187256219847,0.6178609922844202
544,1,0.010010716006959384,0.3176848590115872,5.355117708756227,0.14776923135457617,1.6630349349987423,0.04297947266385175,5.081043380858889,2.5410984726281267,5.110526503862434,0.036460484917158524,0.0019330838371643098,0.024658767186385804,0.015228152929741908,1.1066170698898312,0.5891014540921523
545,1,0.0006122430163215539,0.33196715871455645,5.263271070230317,0.1352188876926372,1.576553719209664,0.04971146183905296,5.094632858256782,2.5832531036498447,5.0655721187669585,0.06696714253633532,0.02815218489668195,0.06040750584355293,0.01878479365829278,1.1566746534124093,0.538393466650918
546,1,0.005242986919261527,0.31052860909137187,5.288471521917867,0.16885343608177966,1.5707388299251808,0.03277251862675374,5.167071760828876,2.548720829888825,5.019311571715697,0.0658305070040767,0.0116008300849755,0.04078963157538013,0.01054675999814851,1.1628116658338208,0.5096946718388509
547,1,0.01712628021922153,0.29842715120060526,5.338933471889621,0.14543724194336252,1.4252688281946269,0.08313802242204384,5.257931759149683,2.5076979742251395,4.987926668097606,0.09606596180299957,0.011972689693798524,0.09645188973943916,0.05146619111397911,1.1995771944836264,0.5768524581873543
548,1,0.015785691831101557,0.26285937237053547,5.414498522459835,0.1513192567088241,1.4155054423858053,0.07861377006404716,5.206899810820518,2.526426209637702,5.003256113773463,0.05812772531825129,0.018072876991707384,0.07038390816864272,0.010582264416933536,1.2105462228014474,0.5932642255446477
549,1,0.019380224443475196,0.22763045123741002,5.27640009837337,0.1367598996367925,1.4538272814980935,0.025020954055730817,5.223694033545378,2.5240691924528704,4.9984428163130845,0.003920537973617788,0.021701322036586,0.12187572443380079,0.010283572866026302,1.1083331662626092,0.654274978898255
550,1,0.014996914293392989,0.24581962249567368,5.287267222638566,0.19499796460609178,1.4516343281152981,0.04277253013966975,5.215962401513457,2.50457985925466,5.044144806629187,0.06119225943717687,0.03577083836542301,0.1845146976598619,0.005267062833235624,1.1432154959916183,0.686125565548118
551,1,0.007365191907386761,0.29975691856029474,5.2653852799980605,0.17443067817918573,1.5483119436683337,0.05815359156763492,5.149731062781921,2.535957652588613,5.006412959932951,0.008401329968600225,0.0070361474449759384,0.1454545873814614,0.005352354937179309,1.1052325301036092,0.7498338579307117
552,1,0.009723809148162111,0.27214077859048397,5.294379361797841,0.12449706492436456,1.5465306090395243,0.05076856825853591,5.173631435166246,2.4836598335052353,5.048674361376014,0.001445662873544202,0.0005295210577318235,0.17317273618111184,0.033955417785106294,1.0953480376063904,0.7798793685639618
553,1,0.017895200263341165,0.27443290348277594,5.27871576124191,0.1648996498440686,1.5749613353128245,0.03568489721938464,5.173359439473914,2.4763217754834157,4.955612981268085,0.024649485146211375,0.04160807806382661,0.28046321322484913,0.020956473116490456,1.18010474227209,0.8012245163624052
554,1,0.020564123876787695,0.2809083448917193,5.193795914115282,0.1526113465392003,1.5754685691044794,0.09004555223892774,5.144009951151969,2.520830092161155,4.91327502861369,0.07221062767998122,0.012886743170572373,0.26957802157134075,0.03016317598056828,1.2417172727663417,0.7401214685471511
555,1,0.020497695895587243,0.25729066250155713,5.207708667900386,0.185766944264815,1.5034745985424816,0.09536899970058191,5.087084540265735,2.635203066212482,4.91384644048436,0.09256327957976522,0.006970574648816856,0.22993343805167862,0.06728518703711386,1.2395951840774666,0.7362758256081624
556,1,0.018040715344165948,0.2652734278257766,5.230678806010087,0.16978313159385502,1.4544763147992494,0.08728858850872313,5.0263699134874305,2.570315227895205,5.019730841704084,0.06747893420962209,0.025083355531426512,0.25544108668243964,0.07429381004254383,1.2659406305956729,0.7355636497922593
557,1,0.018360243415040663,0.22167979157165382,5.270439686075101,0.16569137606227624,1.5138614767884782,0.075749152296361,5.026339811616463,2.628415730414243,5.01493069634161,0.12130927791945817,0.03264678410367717,0.25416739986268244,0.07448236728302343,1.2685129124596892,0.7101013694806617
558,1,0.018558504021727356,0.2625004857243774,5.359198400858188,0.18014689216404103,1.5204307832385089,0.0650682653298693,4.980769858447929,2.75174129509813,5.081920829187846,0.12129025017613274,0.022538647103226606,0.20443750725256601,0.07939728025408013,1.233064222692158,0.7668460344995799
559,1,0.01667848838662074,0.3119461435197641,5.37519149659487,0.13046030503868775,1.4823232702864717,0.06005580883930166,4.973219431711377,2.655793677837711,5.109965649976567,0.1658890267225072,0.021431302563279457,0.2350075203812098,0.07036994530735984,1.255542112873485,0.7758674478847302
560,1,0.01026895407257585,0.38311881455906827,5.428917423810427,0.16415309307808726,1.4670185076186442,0.015502161985967862,4.966321681144305,2.678163371528687,5.1872129766004615,0.15777539928900974,0.025522077381274634,0.2884600974068984,0.0026525769485095485,1.2374230075294343,0.7980378897959232
561,1,0.00934478565693579,0.3666064500699338,5.433729355532305,0.1786478651837665,1.475326684821892,0.02325306021727329,5.023046239827171,2.8151541372546967,5.147974833541413,0.181134402058052,0.037944337802529406,0.35115382341011125,0.0014252458135698065,1.2602840661298063,0.8001808989510628
562,1,0.007352099527387489,0.39751520509355454,5.4536547562431705,0.1421256605037029,1.5424155934386725,0.057386001622235366,5.08324057612165,2.831557961900443,5.163656016268372,0.12773614654154622,0.02668580907790286,0.4120589340596581,0.00765889068054901,1.266219551761776,0.7531088586884637
563,1,0.008299618155281489,0.40056909246936984,5.380943689649255,0.105420672963265,1.5701178716410729,0.03826339185722071,5.0831199573417045,2.7749992917012554,5.1276642881941905,0.13043738618434983,0.010213895496453901,0.3537953799171623,0.023067162784966396,1.1853613956660225,0.7935280576814134
564,1,0.006108941187376941,0.4514590963862941,5.414114998094315,0.16192696993747144,1.5873918221464238,0.03999467190710312,5.108223012096226,2.724706988378759,5.10489525864209,0.12261621140822689,0.022022872748840353,0.37693077951150605,0.025435862251284268,1.2357105135179947,0.7479014974346616
565,1,0.011684070998762742,0.484037921300642,5.388829654633153,0.18368073035874763,1.5981525966980725,0.09362124036269288,5.104517830032169,2.7160987242097545,5.0965274159091,0.16657321820274135,0.01907588454053006,0.33731582051511416,0.0728880035325752,1.2425362218074805,0.7897258056135517
566,1,0.012514061257336942,0.48675006631444384,5.412554138000576,0.19858860448833007,1.6821924985461425,0.08817743278300631,5.091255028535267,2.765092370788333,5.043085481004932,0.1844814476769228,0.02922341423356584,0.3281579549559334,0.019577598145684005,1.2052141759327826,0.7374756552760979
567,1,0.013620719130224874,0.4165565375610519,5.406133021460102,0.1981247520263312,1.6753723753826337,0.012126836454603489,5.185003900145386,2.7750143755872556,4.96162811438167,0.16253928021115743,0.005274024203131025,0.2772673870124621,0.004034390641813261,1.3089973404022484,0.7875970019798152
568,1,0.01967070206115888,0.40864773617716893,5.448305921645146,0.19669032238336695,1.660401483488521,0.08383894790664638,5.156382356017777,2.6716238959506673,4.94289682862765,0.06804721068132663,0.033800967379021565,0.1690062652937726,0.016381506885550786,1.3224829694371636,0.790449321318039
569,1,0.019783536144396926,0.42982755525861993,5.436316448076154,0.10696861411769071,1.623483418613936,0.09689315205135104,5.1969488029201605,2.606536720952989,4.980819242877436,0.13763687604723265,0.005720198290000707,0.146735442978695,0.06716887282038438,1.37532134270451,0.6498868046922315
570,1,0.015686587347114287,0.42146304878485713,5.466495982868704,0.06034179973097485,1.6915827955826783,0.07981842496111978,5.223346363898972,2.6309619706533205,4.998648154096322,0.12493062338456014,0.009202911209729612,0.10253764213185607,0.052212561033777964,1.4243784668614177,0.7428972808500662
571,1,0.020658639591937922,0.42621910922746375,5.490109821547565,0.04619975873056919,1.7523525711651458,0.08581954612976864,5.220709010898591,2.5968129023694058,5.072044641536805,0.09292614457378004,0.007218257698619327,0.19310436902291744,0.06573024569631775,1.3218304844034687,0.8603486611133069
