run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
92,K27M,265.787041957489,0.04671282032428161,0.43552783990038124,5.446492326876193,0.8193332765211825,0.8571965204747061,0.0681763644354552,4.652141014951541,0.5325716947698775,3.420347351840924,0.10293160201800222,3.906019619541846,0.9121100867895322,0.15667785299496706,0.28957337698579233,0.9308514623110189
93,K27M,178.11037533062975,0.043265440427400256,0.23525499960919338,5.880597597199453,0.8295017004943861,2.0043079709190903,0.06890743453680534,4.749927014828826,0.4309392587226578,5.340510200653668,0.19500694279780675,1.0004004066006198,1.624183146068117,0.09789319221735604,0.17005825799040913,1.3010043545227483
94,K27M,176.43937156149482,0.04434201187233493,0.23920425588083513,5.6020437438185615,1.3012558170808053,1.2264444269441608,0.021348383850857144,3.051477148651048,0.16029962934277447,4.940145189634185,0.3079572629553525,1.8625714365032073,0.7185584362192344,0.004481946390835257,0.1947070123899062,0.5335221204812542
95,K27M,177.02026273895845,0.04354959318686205,0.4835887818136699,5.819115940219121,1.1118161678793959,1.858207086885351,0.04274030575785177,5.18535396274309,0.38356185701752304,4.582293126516365,0.06738935961615383,1.5141030269986158,0.3958850583254457,0.05185261246438016,0.289002645098846,1.320999793834031
96,K27M,176.9771331430596,0.043894348229932406,0.34164172283052147,4.083743910299143,0.38230037331239514,1.6549763244971583,0.04972521458145439,4.72026447984395,0.4788319778147931,3.192594272525937,0.1402685805185755,0.46718381921105295,0.21661874219105723,0.06383062935372953,0.09722505163951818,1.6072763123820624
97,K27M,238.89119637871954,0.049589504516078554,0.33459842530080874,5.285306004072623,0.7172453161022403,1.3468922794465534,0.02325647604055324,5.513314052112506,0.10724173813074334,4.121656600595619,1.064646814937354,1.1792412501619687,0.07873488158143993,0.0375456459682002,0.38881154835812426,1.055040156508848
98,K27M,176.50661814257577,0.04379363228446773,0.4535384713259888,5.953256555027208,0.7042530891942848,2.3513333280625597,0.020326684172694013,6.812642229959474,0.17533660344558677,4.746135686809547,0.10272143998361724,0.9034169828560693,0.245969114317764,0.006588551113870584,0.6957338904853425,0.5677708490440019
99,K27M,177.2227773374893,0.0436444605090987,0.3572527441274134,5.1942578959041645,0.5549151855484611,1.8539654440897624,0.05514450942582017,5.8526517934835365,0.651234962062442,4.298698499614298,0.23319805583415087,0.7332736333115937,0.31862225355910084,0.07550632729363488,0.03322451455627228,2.3691904857811994
100,K27M,176.16130167801242,0.04386410837057864,0.289902061783101,5.3642920240486625,1.2694532756503958,1.21052383930842,0.020192032634401773,3.351298837009656,0.22491373235674755,4.575151304998887,0.164197493015124,1.6765536879496135,0.3517662645691756,0.001238954472352072,0.18066910622700263,0.7457172615560271
101,K27M,176.97886385417974,0.04420706382823975,0.4127504888560753,5.966632420300064,0.6939728560279055,2.4137420905178315,0.05973583021057655,4.643690047534399,0.3167656552188543,4.875771477968193,0.08637550964276385,0.8870303268335252,2.6407030362836217,0.08732208092857525,0.26281054696726336,1.0502212307535466
102,K27M,177.56713914749284,0.043399407055009546,0.37178261352690467,5.458721012070191,0.6227534368184413,1.9732676179721362,0.04829206806498722,5.306962118530223,0.5371417286872268,4.484308820716793,0.15380850736464116,0.8403678892519234,0.365464993949861,0.06331787118880025,0.15227674267873373,1.8135293439839988
103,K27M,272.22855022842344,0.04306175057213072,0.3665898362221587,4.043067455252187,0.15099449057994985,1.755134099656085,0.06003701768471182,9.365448625958877,0.9571168039195046,2.9722461502400646,0.3971958327859849,0.22570350188168042,1.3181385648357278,0.17687004592687494,0.7604036601406763,1.0511214217651248
104,K27M,176.3991959062567,0.044256692917482875,0.2849447631447451,4.973975917189604,1.1234174119214821,1.2453077499802732,0.02315913893504826,3.026354967214502,0.12560239579336874,4.164457343988333,0.09728898500479337,1.4880450727050678,0.9107909901613209,0.005572697848277756,0.21945542716680932,0.40597186502401383
105,K27M,176.13317923445356,0.04424409979647126,0.4985393797187364,4.955712238094462,0.3501233927615564,1.728039811352014,0.019346775776060216,5.146133804956864,0.4234503163793802,3.553487421036257,0.42194364843223303,0.4385935420658368,0.32485352621692265,0.0008274294345511129,0.21953783638227553,1.4301215119178032
106,K27M,239.27866919659326,0.04171511523320083,0.4208390224293145,5.533111573761962,2.1415779806636333,2.4301924024234807,0.06907611743796563,4.581077438571408,0.37402171146537505,4.874457485654041,0.7799646012413697,2.5615934613374938,2.345927451021453,0.15180864959962273,0.4775399463263408,1.5983427144483588
107,K27M,177.23648511917685,0.04414463738903551,0.20963441055993878,4.811168924312702,0.579022560439421,1.638852329309912,0.05750518381725496,4.318724201965528,0.46408339131933585,4.278184143700966,0.19704427711803843,0.7162487895862173,0.5869522051791091,0.07804210266355606,0.06098373631170504,1.7417524964538786
108,K27M,177.61220842678716,0.04348541500450018,0.4690174065980316,5.957843375330546,1.1940428812971504,1.725044327571864,0.06280445764622476,4.932207154022518,0.538711625300363,4.769694779077445,0.295155888403331,1.4484922229857071,0.17568065073686073,0.10084531725810289,0.07642318958046831,1.7192141579570501
109,K27M,176.97847108960892,0.04452291638086638,0.49248870909783504,5.773610120178823,0.3692852039898371,2.3579052419346134,0.037687057775144944,5.6226162492948255,0.5580979249924379,4.329091205534006,0.24032012018652651,0.42761837304834577,1.6297741847737928,0.03601131363345609,0.1268672719621551,1.918715191818611
110,K27M,177.18186114848152,0.043446687248396794,0.3069562353306063,5.35564651459344,1.0123865222914703,1.6085963955671347,0.041511746673271184,3.1841267881915836,0.16149063318324117,4.566245640624427,0.06417865887814356,1.2461693981566597,1.6836978127542719,0.04769137538534453,0.22350072265019386,0.5175561894651798
111,K27M,186.21493755643291,0.045305783725570564,0.4782745349804082,5.921175115473897,1.3115880801153552,2.859164155593302,0.04871498010775261,7.478883205836187,0.6080251054411209,4.642693958414296,0.14849647732623444,1.7403044935902938,1.532637628129624,0.06699948504311735,0.16963994954567224,1.8452205393099692
112,K27M,177.4206709056014,0.04357036696630507,0.23156324221183844,5.619407104305364,0.3107609802412653,2.3086674659140365,0.058739849442179456,7.362896801697452,0.5645370177668819,5.074431108161875,0.12789906669577358,0.3768430658873851,0.43188184556729203,0.07977546337963314,0.3146341452000805,2.011918585623205
113,K27M,275.93792592511005,0.03649117771670434,0.25525396655221433,4.992751182502236,2.926776531592236,2.8252799279782828,0.04877647272683071,5.620188577830494,0.4304723312666182,4.8507328145349184,1.2898841365736147,3.7610069232781185,1.8600143838135799,0.13316531906943063,0.3763452537046448,0.7170659494865195
114,K27M,177.35536589716304,0.0441060748760209,0.4887983004510085,4.5842183601881965,0.3218720043077299,1.7655728108979034,0.051109976865910074,4.148047781100654,0.3069171314037565,3.31554639343293,0.28953809975513056,0.4083319138479771,1.5685224914266398,0.07066136084412872,0.21211920828852568,1.0056101320825293
115,K27M,250.94548071588034,0.04078418575515519,0.18184159413296727,3.23313931358177,1.0664879768457343,2.2101873864858455,0.04096885192697185,3.996946935520631,0.6939679820711726,3.030708368518665,0.016953393582708864,3.0680919911927425,1.2862470718133276,0.10251585880234243,0.4976267628446126,0.8817268244717676
116,K27M,176.7332220671432,0.043757574076716106,0.48485166385850564,5.970500497540471,1.3125717303828042,1.7422880947012722,0.03350545148399558,3.008118033830669,0.26183104659264395,4.671633983127877,0.11501733895960671,1.700894111973661,2.2271033381353424,0.0313496158893588,0.0877943888817013,0.8861271452522407
117,K27M,255.554834293061,0.039051118499977854,0.45316701001338094,5.369929663400516,0.12403660028478958,1.4403251998440625,0.06627788690166862,4.618494505842827,0.517487181521394,4.291201075625581,0.1892190685825026,0.6085238737521794,1.8216421908130769,0.16076327318148764,0.603184781115498,0.7792840323704351
118,K27M,220.04966784734205,0.042302843539665826,0.290145785186355,5.055225725336932,0.5070969532099483,2.9792358783528274,0.04084049485289466,5.083750102560429,0.9418718067109257,4.46994889691523,0.08352959852533222,3.520575546455016,1.2618765258476938,0.06826190553825259,0.07005449579430163,1.995970673827061
119,K27M,277.5726824826508,0.040936011295411454,0.15637538206086465,3.0086585744603065,0.4033891337311315,1.6829806772213978,0.02666086856804397,2.6677609895526073,0.31317580090881525,2.8202979682947604,0.6110844106384686,0.457421603206388,1.0911035579225885,0.14403612715336445,0.572212022037027,1.5464242265918204
120,K27M,176.96662047790807,0.044175036967840246,0.44367724628733346,4.530175910031075,0.38646143389164433,1.9047560954828597,0.05039066004207435,5.856681705808629,0.5727761188838583,3.3469901377766185,0.11166750870269171,0.4752846798755,0.029291117667934685,0.06817586674330535,0.13169148961687943,2.0556589134140837
121,K27M,179.0903448651187,0.0436855015124055,0.304274643000404,3.993048191851863,0.1532685165976551,1.3012441611093266,0.04689830073204982,2.0169397897451184,0.10190653357915985,3.2690614392772313,0.8894338581872698,0.17338053839731923,1.9104789292408033,0.07504965323015184,0.09484288084085218,0.3562665341234158
122,K27M,243.10875953562487,0.046827158964422945,0.2644513462466447,3.90346065938047,1.0949236181102642,1.0932457698708296,0.043334451444795904,3.166527576134092,0.44159983449327816,3.2973844611753513,1.144353903957008,3.477754681917048,0.33190465631450417,0.12912066903396438,0.05088487072798503,1.7303112797980393
123,K27M,177.20824811427957,0.044192974273422704,0.33140067449982674,5.904136786865139,0.9073462422958207,1.8175091448727816,0.0662248906427984,3.144357562300363,0.3421702623892162,5.026425462864075,0.4346941429010876,1.1377779403192274,2.040858107171848,0.09602306303653946,0.04257968547008702,1.2214570382706125
124,K27M,176.97446181196193,0.04373554938117084,0.3927995412845879,5.76207246502055,1.2899160788126136,1.4591006509347506,0.06787788106970423,2.6804512999099557,0.3083841123547163,4.778655563747761,0.27664819853847605,1.6806555662238976,1.7581365433839014,0.10878127764282884,0.008365235709262826,1.0309871362063197
125,K27M,176.89731034982577,0.04393572571040905,0.18979555232510778,5.880156406063456,0.7129759999197337,1.9767915184743021,0.057014402414010845,4.911115983883696,0.40471723974218266,5.435237407443141,0.37647937726880165,0.9213520981396349,1.0306259745673523,0.08139239776319215,0.21854850313703356,1.387010723618299
126,K27M,176.18795492951352,0.04405193630102464,0.33054179299782516,5.875435573258305,1.2322873308208113,1.6947158773058681,0.020708345014701094,4.701060859890433,0.33186541221214044,4.973993983642224,0.09328459991924695,1.6608469901163176,0.3282781003167785,0.0030008101606572917,0.25557036717077153,1.1513465395782443
127,K27M,178.4189576065408,0.04417284962314667,0.21708157298507552,5.801540471376956,1.0455814728029418,1.791351131623591,0.06078535029693044,6.043486286352915,0.7007650408751694,5.271404069628895,0.1716581629440441,1.4968032353929384,0.10845286216526623,0.08111744720367241,0.02921839902549276,2.2645673563068596
128,K27M,177.0194460424542,0.04440021027559631,0.44153184490667685,5.551592079132783,0.9974528627695542,1.8369740631875273,0.04437402758744205,5.126502485019468,0.41316418453974557,4.320109747353927,0.027352336324328562,1.3839055422416633,0.6204965643401137,0.050841423520204855,0.21767998316249806,1.4064363287863786
129,K27M,248.13999676448816,0.044494943325595226,0.11685135286808201,5.074327477661313,1.5637746432256305,1.9037713578157658,0.06882701402534273,4.652730018868979,0.4533498126414033,4.776906869227965,0.23175726940428032,3.118602208922942,0.4681720119602193,0.15756537379259697,0.2890141248877638,1.731577365926302
130,K27M,173.4467167046649,0.04466594821727442,0.32436069985511773,4.649523217406947,0.026389083817320563,1.565039899200924,0.04672820084996559,4.090718819970966,0.11410862295944679,3.6924107517464875,0.6150995303515612,2.0208303275057703e-5,0.916015950044538,0.05445992250506949,0.3638139696156579,0.3815896660174776
131,K27M,206.96141510086392,0.04319627824289233,0.28816546109701646,4.722729977423372,1.3021051363909164,1.9491846139084277,0.06785419476214993,4.922897504716962,0.28867194086552694,4.251312115284756,0.5101537390372568,3.018807367288246,2.3276614626619163,0.18877919846742383,0.123774213313883,1.3538202770078747
132,K27M,277.97516990610484,0.04509921474436788,0.2682193042660783,4.574526874100295,0.517683347816611,2.045557117605786,0.062297232970638654,3.069093185520897,0.31176940225226235,3.4990889048819587,0.42211626516751766,0.6429706851805967,2.8687260325502,0.012947038162888724,0.024325615483915763,2.1286774164050453
133,K27M,176.92294822555036,0.044116225760822,0.21316492457173328,5.119002409332142,0.4279761232745919,2.050930248123346,0.04027796028661041,4.883889134489849,0.24186407018316075,4.581871149838537,0.10145309673233596,0.5364079123345329,1.7163547641368144,0.04444321796151898,0.3342158681903908,0.8511761941518833
134,K27M,177.0125671413022,0.044209800753941327,0.37836926933201903,4.386165818194861,0.8194455240217877,1.3307662075408968,0.052722029445864786,3.327289664878894,0.3504438998230175,3.3637423468726997,0.06844197779447571,1.0942654981326954,0.6847064210628037,0.07064233736196694,0.06950089641643474,1.144107298861726
135,K27M,176.37385355760736,0.04403496085542667,0.3244906265959189,5.003030392373668,0.3699480129912017,1.3635267830598057,0.023889713238723274,2.4963652634886024,0.2644469439863786,4.138523842382108,0.844320996967923,0.46604874446922556,1.7368901157284784,0.011318102309576365,0.01923556794990891,0.9058236388761968
136,K27M,177.74687647023833,0.04307666509577978,0.4350480657256613,5.878331604600729,1.0886209821096717,2.012398995655507,0.018738729606984656,5.446656712440626,0.13817029840110975,4.857109754085663,0.3656151447333624,1.328032777698969,0.7961330592238892,0.0026510784155906178,0.5196494892165338,0.40767800909017593
137,K27M,176.35875738742394,0.043797325657441204,0.30376115941576026,5.749153776141361,0.5592724684574382,2.373857987767582,0.022904865048335638,6.3359244246515996,0.10708910693698441,4.94163446732678,0.09456692905316881,0.7072406711334258,0.5741334698241188,0.0065815970288550215,0.7129668590769834,0.327576095459151
138,K27M,177.77825532733465,0.044896798843346575,0.43946679759100166,5.58708350792514,1.0196180431224255,1.4410848112206562,0.05857494142850468,3.954290135980184,0.450290307894312,4.307369082563372,0.22293918163850202,1.4015543425125179,0.4815753450871114,0.07960503275733125,0.0554705125203979,1.540658728483244
139,K27M,212.0321988073651,0.04661861692463658,0.4210910540752754,5.248945093969387,1.567430847809045,2.676336260603482,0.052567509618440124,6.702267702521821,0.6032824768310283,3.987413251224491,0.1287966073015059,2.180514218095153,0.8985601028637589,0.12728271966372556,0.28749351729826234,1.1241925317882109
140,K27M,216.74368801058,0.04410891055685487,0.44600457943618405,5.655433791787309,0.7235532137289524,1.498060510497784,0.03495950217188155,9.307728381630628,0.21504452829403728,4.290318567574073,0.2979328203676185,1.2360855636351034,1.1310686018907257,0.03316105192288841,0.17849034749231843,1.8627974929932365
141,K27M,173.3032445154983,0.043843062137489716,0.45817052434410516,4.047663146928863,0.025925763735688258,1.5454447879613271,0.05335602601915091,4.69978981201508,0.5146618617756813,2.8487232860070395,0.4801199191089382,0.00023552414029208617,0.10415862317088748,0.06936341106240908,0.07223955243771633,1.6840981227372505
142,K27M,287.37989329734387,0.04926875940984871,0.14440415452749994,5.974093720339999,0.8744643140018651,1.2895060889677423,0.048383149264693025,5.786308496396002,0.12064613452577116,5.642645204415938,1.4200012913979305,1.582434192038394,1.3684351975446687,0.04884049502522833,0.38150060937199004,1.7055056891112628
143,K27M,176.5840255956333,0.04371052124796278,0.44033128276277983,5.314025836184145,0.6505935671616806,1.8573874932927408,0.028735676522387704,4.705128132815811,0.47907318181601566,4.129220600151355,0.1694289066239311,0.8512136786153661,1.0297170910479234,0.01770775775302025,0.10800641322073301,1.683059227217784
144,K27M,176.6693198801281,0.043523920480748,0.2842946190813622,5.251958943174735,0.6775171203197323,1.7552312909174288,0.017917591578480878,4.4853728526651695,0.17713490584958433,4.537242522515038,0.345004978121124,0.9238620724216936,0.9891007404735535,0.0006643479208041653,0.3923269877744581,0.567177689140191
145,K27M,176.53262317837317,0.04414545444971777,0.4098118510602749,5.981041179986382,1.234423488976159,1.7717928909201932,0.0208774505278016,5.137034369206403,0.40810315218876764,4.8420936649003385,0.14874610905370617,1.6977159378783155,0.42476424466647694,0.004694497160526247,0.18971114958443155,1.3633956086441947
146,K27M,177.13683099026957,0.043696565452511306,0.3290675932899498,5.525091541357556,0.6633815819207993,1.9481154024719693,0.06559590190320644,5.2527531816837225,0.6154714455508067,4.6956041883429895,0.25248582929252666,0.8267276571196154,0.6725543252491363,0.10602210021743183,0.03465417229163626,2.0974479640522867
147,K27M,177.0874006741492,0.04425805454310883,0.3871935840493736,5.669985428956495,0.8866336802848395,1.993928343972719,0.06228001496374626,4.35664116014365,0.18770825240709849,4.646982504649742,0.0809669085353412,1.1548761118554265,2.008033647888446,0.09562097849645794,0.3254774993772356,0.5997271968018614
148,K27M,177.26735328713542,0.04343419876316853,0.4145945598784611,5.860200523308204,1.438491757942263,1.6205142428101629,0.03510054738427549,4.814692028300854,0.3554007879687059,4.812331238417675,0.15610364986308162,1.9802562604621081,0.12098896656879199,0.035762167798507175,0.21505193859591754,1.2400574441086198
149,K27M,176.3983221264734,0.04366899658764812,0.461709267989107,5.012338444206919,1.107511339903805,1.4059585812334767,0.020536297756665066,3.931844796886585,0.06124613555497895,3.766995360296199,0.051577871190820995,1.5312208198672428,0.2340536356697572,0.00208933893281964,0.43189086081443717,0.18196702515632088
150,K27M,245.07054714605766,0.04354490845950129,0.38344570271798434,5.046234724262268,1.4869969198902782,0.8792895470222915,0.03809369910619506,8.14740189682525,0.48385353409181125,4.124364638710448,0.4455799763128975,1.799646046344791,2.30395805607494,0.029914036301536308,0.05298336815611106,1.4458270760348593
151,K27M,176.98982329593625,0.04387110619926321,0.440863073785241,4.388079696109889,0.6044438962088357,1.5777771820403952,0.059175026088773224,4.1378923666145715,0.344201060795668,3.212086267358798,0.1089931916789246,0.7506866550418824,0.6421739683361458,0.07917824786654822,0.15498694060349463,1.1486551780225838
152,K27M,177.1079227621598,0.04349216045603157,0.336059468804589,5.872473960389667,0.9912019674002226,1.957014245802191,0.06529964782589848,5.186461033402665,0.4873665502605152,5.039471856544521,0.1439747663250614,1.2590376142477655,0.6967754346537929,0.1006183472550524,0.15505467662398778,1.7311519582906947
153,K27M,180.51327074544415,0.04550624547602031,0.2871130938854947,5.4373044722315935,0.9013167407474428,2.387058009446303,0.028389428810753625,5.143342424576907,0.6037162701436963,4.55273250510505,0.17112992051288622,0.9489116956801136,0.6139928012269931,0.013741743481677112,0.05555406733670481,2.231303129543182
154,K27M,177.30104939017016,0.04418070931102519,0.4003583034052772,5.97286264315422,0.302530439825672,2.2418633435876156,0.06279937411752706,6.694092558986504,0.5265959697760833,4.934413659909736,0.6325646820851353,0.34497318590523574,0.1187739817527895,0.09709720118502584,0.3467645864998916,1.861320161507097
155,K27M,239.22004225285133,0.04288962003247135,0.17220579114450474,4.2910272399982,0.08208161106872158,2.124924386871601,0.05257539407707777,8.1036417470684,0.7182072022741749,3.9702869921011144,0.3179526445146704,2.524650381709536,1.8437915276727663,0.10355581829952541,0.3693218035595318,1.861684328987836
156,K27M,245.94035615733816,0.037705081221463155,0.14126683951216476,4.651980461800267,2.2708487407647713,2.293032319405688,0.009060121077503036,3.824838202118472,0.4236746104629077,4.53707817120408,1.2991327550398677,2.084515576132237,1.014350684605827,0.006516081405602225,0.2866192441127645,1.3928507709816889
157,K27M,261.16048963502686,0.04197829905463589,0.3091369760704691,4.469194414391732,0.3523287673948894,0.9370152192398546,0.055558345421407085,8.209994737195576,0.32354232404649363,3.467573404390291,0.09169190848917852,0.7811637331602322,2.0844973448597455,0.15867866557104587,0.15665257728268445,1.4527988988903322
158,K27M,284.3315995134953,0.05221802382660547,0.06483967771178756,4.942697850776174,0.5466291238666754,2.9380304079861226,0.05762394321005909,6.55018005297924,0.323237636444363,4.68183435457593,0.7166478497822555,1.917367291721936,2.256348191179675,0.052148447619448535,0.16100355878401884,0.9207643369790264
159,K27M,177.7613740561714,0.0446607572861217,0.48906679888563964,5.535527745735372,0.8543187816558413,2.1544068187783982,0.04434649503195,5.069522111846684,0.305726544455365,4.172623479568412,0.1611058620380386,1.0519204959197301,1.0586600192342033,0.060512046682478754,0.3501951976495051,1.0014632414879112
160,K27M,177.02547642125631,0.04404384922265789,0.22740822685744483,3.098148696902782,0.24205644616685415,1.1988978780814492,0.06164392503076196,3.473518915653856,0.31469087886932523,2.5337601238896497,0.1593168920018906,0.28012463789578934,0.1804963063292743,0.08407621820614442,0.08044216607513921,1.0905934653106208
161,K27M,173.7949300532093,0.04455674617926448,0.37521429842827775,4.229263200091427,0.028499630073715497,2.246258301141011,0.060422587173585215,6.246589260034882,0.6001658000316883,3.2478784633950184,0.03153013778303404,0.001000709792330154,0.3061775434772889,0.085859708944015,0.24229151105338476,1.9756695351741531
162,K27M,177.10735310546153,0.04408375329546962,0.34249966051636926,5.959417541334362,1.3321087171224089,1.8191284709440791,0.05468275870337547,4.2546885349571175,0.3500857200148405,5.05412028577742,0.004743482567865708,1.7227009035812053,1.1014186164548434,0.06935864425808556,0.15499401669267632,1.2399387359824237
163,K27M,177.07797456237887,0.04399074205311687,0.16924784567192827,5.612537488374265,0.779375950421765,1.7881906127542218,0.06843462422833983,5.66827315762876,0.3226293760265563,5.2308292502676474,0.28566404841042975,1.086538752803877,0.06468847276642664,0.10379922459519655,0.3590547571418637,1.0940096125980412
164,K27M,177.10314952952277,0.04416546992769813,0.4303384412712171,5.611057247902375,0.3409663342468037,2.2522073280156913,0.0484847806502239,5.593684504218572,0.3439466439777766,4.418753989220757,0.25031120883621527,0.4267839889759901,1.3465257880358863,0.0624263984102441,0.3733245276363916,1.1913851333112846
165,K27M,177.14954146083323,0.04379391829194043,0.25035063522472295,5.8605714638813335,0.6403182375223103,2.2399501565183244,0.049619992458254915,5.463588800936547,0.25253618805333194,5.240511093491196,0.18309277526147044,0.8267538496746333,1.2848100526296344,0.06977118450600063,0.4595142914063949,0.829963351286262
166,K27M,265.8541083962523,0.03834067430284757,0.37914988598589916,4.688721911488893,0.3854476242636471,1.384738399495381,0.05020710149246506,3.890953819604914,0.5814707622818509,3.7588745281350513,0.3574219173570229,0.9635043128417298,2.902930212895481,0.06377399397262173,0.047681640766797484,0.8439763411325549
167,K27M,176.91960249136355,0.04403087221329468,0.26148897133058957,5.703485033654223,0.8085907531154845,1.5486205868699727,0.04025978197463438,3.216462787969828,0.3419510206308167,5.018160373297579,0.6888758766602641,0.9971803011842539,1.37174891230946,0.04436816934962254,0.031427987778789364,1.199062655994021
168,K27M,176.93650139583946,0.043864894330494605,0.41179271342760077,5.685598151975183,0.8345306749533801,1.9834835449973494,0.05365180042048362,5.178498284458442,0.5579197415476469,4.569086476862417,0.06693237970564765,1.099675718258745,0.9295737702443259,0.06882298301081252,0.06278133814208411,1.9761775168000313
169,K27M,243.96932453160727,0.0429660077384988,0.2856159929493368,3.2697695537813427,1.3198115555892511,2.0980306491979808,0.02777717043977743,7.697146840141048,0.22224447318564972,2.4312028653137068,0.25767497006076934,0.5532897547766455,1.9067898909732601,0.03607122854786041,0.09246674747330594,0.4825995863708662
170,K27M,177.08777091757162,0.04360835672223433,0.4927976633300901,5.941158496888066,0.4096512084592612,1.8022828750628506,0.06865548845834142,5.5817781581565615,0.31832840521191086,4.634871000316417,0.7067745359556356,0.5170026995312769,0.05636988183368799,0.10380961791413487,0.3794776490402751,1.1245524294719011
171,K27M,176.45999756153083,0.04431237465382266,0.4092989467531545,5.975600839835435,0.919413144284312,2.029132380720009,0.02238371556298239,5.86407882606577,0.24002308590971774,4.826172715714967,0.06600602609834648,1.2052371084902,0.683964478258076,0.006550030989443135,0.45473534859063186,0.8596704648152435
172,K27M,177.12454093062948,0.04369839273586802,0.4730153070927139,5.5237958244787,0.2709481519668063,2.2112563291396286,0.06235184838087169,3.7506888445000097,0.3529203503190891,4.237396329634899,0.3604823758511319,0.30345558551264146,2.938187097746941,0.08824364997725835,0.0880412523069248,1.1910880625327471
173,K27M,178.6417114749276,0.043609554696056894,0.49351380811085915,5.420536146736593,0.4796324057776506,2.1400024014677195,0.044576625040559856,5.45396342112031,0.2518711362658597,4.093517249543084,0.02565962111185116,0.6502147937315481,1.2444881389107052,0.04442214461676895,0.5366544562643268,0.7218250611432415
174,K27M,176.70937509480734,0.04444286689809217,0.43819050508265484,5.960581369603858,0.5012649528292221,2.4782371205889464,0.020792078746979636,7.4602361594935775,0.5996364185605719,4.718377443230055,0.02866696734625236,0.6156628292408403,0.8671538936432684,0.0038071093983316666,0.3043789839212287,2.120180403617564
175,K27M,258.3028658435072,0.043026928474817164,0.24685973705204023,4.79989916216493,1.8946132294968705,1.927853495768603,0.04800225268979791,4.934410058741092,0.9616771124074308,4.489197582746089,1.1859611208752687,2.342828970718422,0.23995200163384967,0.16756463540373034,0.8686165448371257,1.276087187331564
176,K27M,271.5536670287353,0.04430678949214372,0.35708023581817294,5.561350273686247,1.6765383112351335,2.9190878473347945,0.01559669314591617,4.661318274179731,0.41111032619425525,4.586109348143129,0.35640413185950237,0.5919805156391469,1.5762897813991474,0.010769073695354202,0.366419483502638,1.8879859560110857
177,K27M,176.53154656168263,0.04426847157945926,0.19353316325294548,5.008861291086502,1.0324150627812612,1.4996172813877207,0.01832686845418253,4.018838444854599,0.2770611049359099,4.504711344503502,0.08660710348365111,1.3429800774216647,0.7792128231976657,0.0009299344026387626,0.18969523884167025,0.8708782023724682
178,K27M,207.98179920232457,0.046763732765605616,0.25713885955121335,5.320587431001181,1.2162777466830097,1.556771807927823,0.06082007741081311,3.912485828844801,0.19717997290587183,4.3601266299831725,0.3738587609228669,1.4638680778419433,1.330959669788515,0.09011291952811529,0.25282103973379016,0.7499683570666223
179,K27M,177.14693955413856,0.04392864997423567,0.37207602198811685,5.903593092680846,0.21649052118530235,1.9377948467854285,0.053346588985115476,4.839593207668953,0.10152656827172847,4.933023289857519,0.7177709699360417,0.2709192591244165,1.3778922328256462,0.07095810150972652,0.5113292259414209,0.30954448158219683
180,K27M,177.032373385082,0.043639875485824674,0.375487083441155,5.576420491786661,0.7497655170249933,2.061149730887777,0.05215433537033443,5.641645169335254,0.6096983855998974,4.630650919845454,0.1593863193998573,0.9480801626012323,0.38429115223637256,0.0698313056158768,0.12922119002512314,2.126486453786017
181,K27M,215.69094021786972,0.04191022812050684,0.340752047888235,4.789704865658367,1.2235601132919243,2.779105387589529,0.03656878136389599,8.650823438132122,0.49292055120990597,4.143925479418366,0.5393756317330898,2.122815056795985,0.013046355186439929,0.08604250537232505,0.3016434721111712,1.7773345072147877
182,K27M,292.23066201337684,0.0418459592072664,0.30395567201383034,5.6677503067429065,1.7436518902552065,0.6245446994860795,0.04863488089684869,2.7863082877349052,0.2433946047567696,5.232057165619915,1.239222877914589,3.2165044361233264,0.04963764487698108,0.1590366234361492,0.8318489624298986,1.0810294198886623
183,K27M,177.0527599966441,0.044333719587088496,0.41654702352655154,4.95532375022982,0.26786975486524095,2.239218419035704,0.04647507856763518,5.235740934236119,0.6131039200228733,3.806320242677774,0.03657186212475194,0.3377412996454113,1.8701513219126518,0.05420053183411848,0.027237337464895022,2.097404463626468
184,K27M,176.78605616334713,0.0435087641776386,0.39989994918206984,4.34307211195924,0.8073221257326493,1.3836795984310808,0.026371726698751957,4.149425405560514,0.26527842364222975,3.284105286829768,0.04038972737472936,1.0563162576652643,0.11184134404590977,0.013093023569172503,0.21638190158899195,0.9737523333093675
185,K27M,276.4187754166987,0.042762615453084914,0.3983043037238858,3.7479586963403033,2.2639962895408168,1.9603970861854603,0.015631890452329954,8.460220543914016,0.4849853497967329,3.2195802510785976,1.0536890701826969,2.832769144742647,0.40533875743819836,0.0425609543205612,0.10857579287395991,2.4175912088640015
