run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
73,WT,318.90032697335624,0.021360423227646187,0.2990401749070027,3.7351726951760575,2.3980778009920667,3.5157427022676706,0.07451908175067845,1.9885407033871476,2.3581006766661763,3.477395708097614,0.39505760056858874,0.21172107239500945,2.6600885981279543,0.06781371390980741,0.30103887641591937,0.8295064420530561
74,WT,238.47643150912808,0.017307914605834696,0.34966375473804845,5.6503502147743605,1.60817242044358,1.115518763698007,0.05778002942419414,2.7486788878000956,1.663914495753734,5.377080683888415,0.010105480846933634,0.3420415698080188,0.19572745313279372,0.02360878364598505,0.109449759695676,0.41473894891767643
75,WT,328.6103097101272,0.01728603000365673,0.18888705657560573,3.906840219396952,1.5462309519249642,3.5328451217991734,0.0694979129630061,8.739129912241179,1.4481260578508506,3.855253776763579,0.9893741884663034,0.555793444370165,1.94429453420022,0.09196396344093333,1.5978104520650387,0.5886486762338711
76,WT,318.54312417590785,0.013672407290138619,0.2895804059491738,3.529367297572868,0.6461164525998253,0.6622966660036784,0.014750714959699991,0.4539946014062859,2.8442469350621717,3.3178882768342177,0.39126843815162404,0.43056152841475503,1.7140673574555643,0.07569902511130208,0.4642410876754628,0.14634590863224806
77,WT,236.63574578444752,0.015887229685427717,0.4734056145588614,5.853720553159314,1.960250266523216,1.274829027682309,0.08392085519530791,2.8532394532538246,0.6936167791359495,5.570410493742709,0.15124526696952525,0.30636921625098434,0.808498151861863,0.06541671761222875,0.3563880779603416,0.2857036865677296
78,WT,317.0198051733467,0.02040548024055474,0.45475885191992904,5.045657836630906,2.472161332306202,0.983646111642198,0.0707868193314827,5.843109847298745,1.9737523769989898,4.517333147391945,1.226271152349364,0.5322198485433692,0.3733677845305001,0.012793466927976713,1.504328993585898,0.19396724283963618
79,WT,335.82671915134716,0.022432129331310082,0.45615230097281506,4.834234891423945,2.1865796555710313,3.2626870676352806,0.0664595809018262,6.3753352120147575,0.8218816556735393,4.530013745721155,0.03375452683329794,1.3691856688542146,1.9519145382072745,0.06636751156502999,1.7497308770376614,0.5691739086081715
80,WT,222.39098778173724,0.01748414715017504,0.49058631431367594,4.76691852415116,0.32504470795015844,1.199614675993786,0.07637741049198879,3.6640221351694917,0.928577605948957,4.29941140774494,0.21593658492235746,0.04977420081289051,0.05026051165842005,0.0273798999798432,0.12740654782607277,0.6274580690935703
81,WT,303.7686258763318,0.024872575048270906,0.3644431498802578,5.540236892186622,2.1156666156971435,2.3486739181666643,0.0941596533071933,6.734983526800003,0.939597161968067,5.213095758060579,0.41718639776736627,0.18622486638066638,0.8713261567761128,0.047352308572574095,0.6606865992107187,0.51443362614025
82,WT,241.02336403372504,0.017092555102265525,0.46004920823960943,5.96069002167851,1.1722704213292818,2.1563862485854437,0.0957658131779216,3.805753378170194,1.1684316302140796,5.69555667750126,0.12282205206142545,0.25234188781175987,1.2873707753642496,0.04071104522986372,1.0770663868407544,0.43160892707151177
