run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
186,K27M,192.2438768570647,0.038680037443152716,7.073529106656634,7.575443878582196,1.6520572538655245,2.6600226283640893,0.06012716561020311,6.743533316669684,0.16554085462841442,5.7539512311828975,0.08235049114170823,2.5200122463801247,0.38248456410014,0.09741228087040582,0.9351471670473946,0.4272872111574313
187,K27M,177.45600066740133,0.04398179901388513,4.434841127737335,7.379185871102145,0.6121227346448724,3.002815104597706,0.05159629408070815,7.076693221156119,0.8648746263769188,5.230008002399152,0.26229188551293814,0.7632705310821866,1.5351974855569008,0.06554652622368143,0.11480729058302588,3.1428681544196984
188,K27M,186.04444463292407,0.04171608022147244,6.435630492481231,7.613125088746683,2.896263961538135,2.5477268160870055,0.05747953146870216,5.793349541555026,0.7816663246562022,5.126324765159223,0.04694782017882621,3.6762513439568463,0.6472982773571151,0.11484478948094848,0.0575754849391968,2.943535757607918
189,K27M,198.17553833112038,0.040384081589559535,6.875835789351159,7.8132464698994575,1.5004846727335583,5.205691667109134,0.05032062372259998,8.969004967999721,1.2274663480154844,4.96525892663084,0.2144913289512506,1.6069808145022229,0.7913035964194542,0.12272650081455716,0.38252851836580826,3.6895363899711735
190,K27M,196.6582512348389,0.04026743829576644,4.278676548488329,7.4192086166466735,0.997195525390013,1.8558158337530744,0.07055811112068418,6.023065058826995,0.8041449515039889,0.5818442424476835,0.6405478583552707,1.8036084982054021,2.958856180920382,0.12604585893452225,0.03876917317855132,2.0931038688047785
191,K27M,241.71548110539166,0.03923534430122552,3.9811843760057584,4.604885883001817,3.504693844361819,2.1208155465179397,0.03201914707546927,8.518157780720848,0.4385810580007603,2.066817209955726,0.7699113220619073,1.9083893439987554,0.209019880457051,0.062300229047619955,0.0755998889020375,1.0706757045384792
192,K27M,177.88537711751587,0.04332436129648199,5.115790311793539,7.938663227850324,2.1844445517715587,2.1030104396681253,0.07680287243573904,5.731722906586957,0.6901845106514467,5.147833752993963,0.17321699571167298,3.105630654286089,0.5263450943107073,0.1282445280448437,0.009416046218943173,2.5518766723367157
193,K27M,201.58928774590044,0.043176492979527005,4.315936086143031,6.452335594335376,2.210772057719709,3.072466831794869,0.05668979836241296,9.588646943643047,0.39089788581689994,2.3578379549299116,0.8372037261638061,3.1102876049397468,0.2710693045391843,0.12233306718687302,0.3998200715659297,1.7672699373110903
194,K27M,227.1792649604127,0.039363721727404495,5.542343304577807,6.018596914062595,0.6436249323725045,5.839278856632061,0.056581595693440234,8.470917335168133,0.7898884401352315,3.450496564613521,0.08642919962326456,1.587774368443669,1.8414992680671611,0.16668131824379023,0.4823708260110189,2.1829411041024454
195,K27M,224.2458975375426,0.045634694773729154,2.01271700937337,4.806578379077991,3.3672403506005844,2.182763321954414,0.03624903860393673,7.161888620291281,0.4229278520719775,0.3006530694043761,0.08533915396720937,2.669175617217232,1.7133085405321402,0.07706744317756165,0.11637393919590328,1.2583642742926082
196,K27M,184.2953679340089,0.04342767984766181,5.4606661051732175,7.150870542121526,2.80557767644532,2.2362223073769907,0.06475186976553035,3.900603251901286,0.2095215293016648,5.562464212842343,0.02638210547940459,3.205769735240104,1.7204615058911037,0.1455576442335656,0.23412699573693388,0.9192669118709019
197,K27M,222.69524317647011,0.04263735408981658,5.078477646319912,7.566545292566833,0.4691026336834483,2.238305303590325,0.06757581041414773,4.546975750186318,0.45736494480748646,4.562809451429781,0.2042268834305928,0.6864120510371716,2.5146704107034497,0.1523254678131707,0.17670918322220286,3.8465732487826836
198,K27M,194.52128696763248,0.04010853890096333,6.582975590515432,6.200585168826415,1.6949526821709762,3.338673101164382,0.06502436732947678,3.5419421756234666,0.278586605258955,5.080443303159299,0.26551670717161124,2.0189676683487825,3.1289664016564513,0.1677718742523803,0.22993154102171406,0.9800629416811654
199,K27M,220.031263139604,0.0442821924631636,3.4690476839922235,6.000543797604297,1.9518565915956163,5.710549323601534,0.05829411616421523,8.1884179887536,0.6381909106631728,2.023969840778217,0.6911342075678671,3.897884802025372,0.012126920144226894,0.1581136923911116,0.41268390845381164,2.0405337491839646
200,K27M,177.582643067348,0.04352828267813883,4.874892295850194,7.653680721609447,0.44371661782134814,3.5527079730924345,0.09444526580462023,8.047829875924338,0.1900652014875531,4.851551433780995,0.42448763120522476,0.53192193276603,2.610638193965638,0.17627157592418408,0.8146152029551249,0.6245595574480215
