run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
71,WT,326.96506555908945,0.01974365120841993,4.5797234844164425,3.7207214304307152,1.6105081985859906,1.195355219765041,0.17938236829715926,2.0393504484711418,0.15105262012754483,2.751046604757493,0.6522033050187683,0.24461845869748722,2.897449762119379,0.03745049446529466,0.20470852650815707,2.712581071499624
72,WT,322.34833453106245,0.020125996153606576,4.203246719488679,6.508384694504036,2.806396513106041,5.194425272927649,0.09869239158179222,1.6035665944857551,0.9440361506763107,0.5903551017889481,0.2446739664865949,0.4482656076882674,2.4670769700557913,0.03372047063771472,0.6686152626194853,3.7801640816402835
73,WT,287.7416004978428,0.01865917390170516,4.8910125593236256,8.101664216499813,1.275477586106005,0.7789853000626374,0.11997228008060827,3.6312760817887364,2.838915204271473,2.924168158910197,0.11712989969276366,0.1671508610275647,3.2297474864448477,0.010104377879015657,0.30691321586992526,0.12750939089216207
74,WT,335.0076634544775,0.015257620631626861,4.463460355177441,8.074862181670388,3.802116558366629,3.489749859576144,0.16963759238941412,1.6378058908231585,2.229682792432541,1.2826687839998523,1.207045093189592,0.3016382826231545,0.884294567460018,0.02141596743168548,0.23324385421097343,2.0102112927412534
75,WT,284.57603681251845,0.02074779187508897,5.915194405055473,5.485437434413087,1.8142641210738422,1.9265089311990282,0.1468432807371544,4.597899156123538,1.0972934344357348,2.057991011471376,1.3283709424436105,0.14971423703986164,1.9077219573853612,0.06248458533525078,1.0077245102020211,0.39288430327263013
76,WT,284.26055563586704,0.02043292710004127,5.150287832134634,6.758474953559984,1.7499817103918889,5.490289518390361,0.15437209140095054,5.271124492335248,0.7056201577778787,0.21817703833929447,1.202425480377834,0.07691120491070746,2.8900516595615544,0.05773476438594365,0.828028338628354,2.1426590790387645
77,WT,311.51662500556796,0.019603609768947892,5.625090224042004,9.946995700423807,1.1076276342481473,0.48930134427609717,0.1695571212253174,2.9237052039803286,0.8147702051802894,3.185653350811328,0.574826600442135,0.3578153228372041,1.1753448158377742,0.04418722506046171,1.0674788598598832,1.1569408821369898
78,WT,298.3340335390079,0.02394888826025668,5.303824877748981,8.866842442523572,1.8354064858433157,3.019064010185353,0.14310393298944163,1.7484733161554473,0.3775691071222016,0.5351627181187513,0.5637480750104786,1.2622544170610632,2.6099452002687467,0.037549640031349495,0.09705086405592389,0.3855123696398683
79,WT,306.0156214755128,0.016372730796286067,5.326721772383192,7.803118467262519,0.8329319570255898,1.6639639507698964,0.1951920229935446,2.1008174955509293,0.6533374868611193,3.1091599371552485,0.13488847751706334,0.7064418412944886,1.7043073635772918,0.047026753723961534,0.6317020979981445,0.63191454663054
80,WT,288.68948108216335,0.01983305567512821,5.281759178706449,9.699191782034237,3.7597623546152947,5.687849719438609,0.1574840878122176,2.3027141104196467,1.2486278949695704,0.8553139003100061,1.3709154300853177,0.15989639454149362,1.4463562131131396,0.03188217801969477,0.4040318306545835,1.6622532403374763
81,WT,291.3340405435858,0.018187718481713286,5.534800517460701,4.907178999207366,2.1293661923606053,0.6138981551874649,0.14577706453329778,0.6268823473672995,2.9223958821382485,0.6274756828012389,0.15070321515132867,0.3127235425906443,1.3652750085752374,0.0550396951652426,0.995164750698589,1.798633663617896
82,WT,284.4408041519001,0.02165279368660894,5.312345809050191,9.094002123832025,0.8434756898467365,3.98208367580231,0.10152992895628342,5.723989397772838,1.5402494895918386,0.7965727822791695,0.13070474548103866,0.620011876409571,1.5643455329655673,0.02685365902472444,0.2093577467440042,2.3360104976182736
83,WT,286.82881263440584,0.02010333933317297,5.780641701777685,6.825736607318593,0.561671718273022,5.659082471021788,0.16071921270004752,9.75618618659292,2.6643333858993126,0.8754342965118125,0.14281135966259748,0.30400722973879724,1.7970883370752317,0.0517546695787741,0.9534436541167775,0.7741419972017947
84,WT,292.15605508019513,0.02169050997639221,5.6795790301311495,6.599052886088867,0.3897310931312544,4.422335758749847,0.13307515075910967,6.586567737384307,1.4302040932189464,1.1653003828825452,0.5065710288169611,0.25189419485622816,0.8117294637533856,0.05830636046217459,0.6364046471018066,3.0180714894319474
85,WT,300.86191639215997,0.017356519026147953,5.606317125633809,6.919743629846582,1.1858135564398078,2.6129218075784784,0.1324543909344341,2.327320956096372,0.09809353463299093,0.16105222740391,0.564929778618878,0.3933408648712866,0.6995755866960869,0.03982071138244822,1.9459741332495661,1.4411344817390246
86,WT,311.1848899294397,0.01650064153125609,5.422531246864228,5.236066513876633,2.235333491675586,0.2789479444858527,0.17140720801244558,2.6455256854581393,2.6635032324127446,3.806387038504441,0.7367265655154536,0.19076095790931447,0.9331131809525505,0.033874128755149474,0.2403918412049382,0.03299955076696387
87,WT,283.16297804711684,0.017648077832610846,5.2580735625665,4.393000857463646,0.6490736492359622,2.5988421335417895,0.16095479201239105,9.79581867019884,0.7594430500656394,0.5811901070455106,0.45340813263242874,0.6407589387260364,1.2468535635386595,0.06767982545159851,0.25719004018751646,0.48994715265923894
88,WT,303.1781483144412,0.021982233803575644,5.931550977388409,9.790771951179211,3.551391932704323,3.321958926031492,0.18545625835876578,4.201881898951102,1.6133926062405621,2.091106939055644,1.8529102393950314,0.28102125317622173,0.541163701719189,0.060032277498154867,0.8262103125068189,2.9927697446347232
89,WT,301.7654542767325,0.02233770520160669,5.983862121836039,9.967321802477873,1.3666714963288005,3.0993717272528465,0.14506479229354358,7.1843274581390535,0.844776460752451,3.518754021886208,1.774127070181731,0.29028363093338294,1.7000060394252223,0.03445619740526719,0.08259591083529916,1.9875353440367762
