run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
57,WT,285.9282895808665,0.003933390754273353,0.45977401882707203,0.008842730783355231,0.40652070809784785,2.4335018605853866,1.1759587515144405,2.01185997479424,0.13537166787282193,1.4142905267583303,1.1650993902094886,2.9773817484097296,5.158527130764836,0.24539099140052748,0.040639845875431534,0.5018177064196333,0.07351910926827442,0.3139254655390128,1.4424883686335843,0.019307319648483614,0.0031371294125594512
58,WT,367.40248154283637,0.005642544329515347,0.017268121087470834,0.014227986932712062,0.2751077179851402,2.5564856096025803,1.110626590538901,3.429693236446715,0.1458878806960635,1.118675055163993,1.2524685902720036,2.030661454551293,4.521171899120072,1.1568133080880492,1.7425842545195016,1.9358444991364825,0.09318205950217383,1.374576227603197,0.6777071040186641,0.027218064115348314,0.002314551153445069
59,WT,355.85648066666806,0.00016340678032713673,0.17968794178736192,0.018414034866758744,0.1952193574197397,2.1233627140727314,3.741365380565253,3.679492398464993,0.09861645201646888,0.8743985425323383,2.5049867018666627,3.797558270798367,5.8352201018336975,1.7703043000836742,0.6875314331260856,2.6996243821713852,0.024400346543033788,0.8655587653975737,0.7249448683872475,0.011129359914469557,0.002277454402854584
60,WT,338.0398815065103,0.00030367356398617543,0.18216709018986035,0.004115035681302075,0.37671974964052374,4.614939487262758,1.3665631548604726,3.904927748287884,0.09722034959884934,8.026297545287921,2.1616292699583886,1.446343415094728,5.959626604250317,1.5098828624135032,0.40477671567971973,2.5992751183089298,0.09895209799610775,0.8710380849268603,1.269017782220387,0.026908897938582,0.006274388892800355
61,WT,270.4800828903819,0.0007803087661253271,0.10736459957770089,0.019980687135287865,0.38442797731053147,4.566508683553996,0.6484916102328862,1.1712793421787449,0.031681070958432554,3.2928070517585057,1.3365241055453365,1.6033537832442208,5.929461362618562,0.0026218674642433633,0.25946094068590486,0.05859737702069745,0.003698603391602325,0.7381552767851183,0.778538479127401,0.004750570322133392,0.004848498844699829
62,WT,386.52027270387174,0.01340616921108238,0.07713369733951131,0.017434822424203033,0.3847819549179778,2.027012001154569,3.831700493048307,2.8784493556035553,0.19059824018927884,4.724898858060108,0.19911698947208478,3.6419151991705268,5.490003732684514,1.965281807802639,0.013269790672616272,0.056518973527609706,0.07986116930592362,1.436433544700221,0.2879355427283359,0.00562424689276019,0.0022498760443133217
63,WT,392.42498232334907,0.0020088945026257533,0.3153893464360521,0.001427235555849806,0.46049392223183006,1.8121537242305177,1.7551195473592465,1.756809279422053,0.018698560275185114,1.5129744825011069,1.4809465531101933,2.7119559065948913,4.226166226240849,1.605639094049534,1.2984104466770292,1.5804487989631406,0.050203048620732604,1.6935068799036022,0.2806195665948601,0.04499477393523413,0.0012465910471265735
64,WT,335.9838833744921,0.003920733541184035,0.08483660986958963,0.01523743233900594,0.4764645955059751,3.835860284014684,0.7889553437785992,2.0730798455839508,0.1995739509773448,1.7803371016287075,2.4049348496348233,2.1169556918194066,5.775434373180473,0.29492760921148303,2.802593099567738,2.31227684554822,0.07930807405560422,1.8020040725373545,1.4478438695285296,0.019144407290402354,0.001488462277260626
65,WT,398.8238216452211,0.000534840521665149,0.36634291783729,0.0024790028444399165,0.32540776436724417,5.419211023889234,2.7650022946018478,2.886092114670848,0.09049012556831681,3.0248095527875756,1.1648181009468752,0.3615749064178795,5.141198706434215,1.2459282009956731,0.36300344435038134,3.060909343651475,0.011218793918116525,0.8100357356458203,0.2792895450590467,0.034251844842827756,0.0020320307212205345
66,WT,334.83514408496603,0.008598739378334894,0.42558303269636777,0.016209259607409696,0.4514918078418996,2.1825838200215446,0.0012166785767574759,2.30277001271982,0.1358106124984402,4.319322949367644,0.49997719086566894,0.1998016777976523,2.0886137181083138,0.6552880851776208,0.4874424734134484,1.0071222147092334,0.05267780128387804,0.021641704692682007,0.5074742149833577,0.00835011190706817,0.001608596732156211
