run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
127,K27M,199.56495756909226,0.030041005454207327,0.30272888369311307,0.026296178136454806,0.4703029246378232,5.427687207397827,0.3633050063652685,1.9480284698606596,0.06885130045158201,5.47367231674812,0.0758674908040103,4.46122321212976,0.48587718864544804,0.46559806708489804,0.6590622433279933,0.09606679589646418,0.5773209704908843,0.24480985946109995,0.011621696491735854,0.023456894161655157
128,K27M,198.45821372317585,0.029342421277075384,0.44629137613306724,0.014585537273817714,0.18149625692988908,5.440774598514605,0.7873120496908815,2.0564684284431456,0.04269517237633305,5.882787317768004,0.4023971224504627,4.55252118392837,0.1687556237272956,0.9640642123961384,0.15877498900263032,0.050748881989855506,0.3236776711813312,1.4046740158121367,0.019666355669189343,0.02073011682967039
129,K27M,198.99573943966192,0.03304735553975599,0.4524298812825591,0.02139639710575125,0.46766259770716584,5.513303344703751,0.9093277609510803,1.3996102980174143,0.04461768293635821,3.8133858930223803,0.16014483724471168,4.201670317849275,0.46700221073794473,1.2319751350893955,0.3702936108098981,0.05240174317693404,0.31387256114623724,0.4811653544377649,0.01468110889393137,0.01554260772206265
130,K27M,202.07115742288704,0.013580514604166243,0.42075460392289965,0.008540344391460062,0.4703799359831888,6.116190342773118,0.9663338520334006,1.5222077070751654,0.03349013698601383,3.2669315871326403,0.31715930040762075,4.865343114153851,0.6123894978182272,1.1202299941506122,1.3510131544959525,0.021024341580768092,0.022014861895652736,1.3239283302303742,0.022542024953171296,0.04787776777736295
131,K27M,199.3290756296822,0.030777558790688875,0.1735738890029213,0.0017300523207009542,0.3829899664977933,4.452477669255993,0.3171440232518487,1.7453816394797255,0.053248888474688186,3.3816596647741193,0.11334594047015975,3.8001504595625075,0.3573129477675499,0.39393763657987596,1.4792426308257425,0.06727451080385842,0.30072224408708975,0.33204132706725686,0.02442580707925482,0.02138131838351941
132,K27M,197.9601982847534,0.03601382814068948,0.4913655660006582,0.006309995966946948,0.1485051328848683,6.098387194160498,1.2764789062418496,1.750602486416939,0.06456429505473728,4.806350213510488,0.5282429007219833,5.146815940189312,0.047890229837019696,1.7313172705008861,0.8624790972725367,0.10440405343405207,0.08733589898601685,1.7498108619486037,0.02351113344003013,0.010487384338011746
133,K27M,274.64282812272234,0.0034486456637434553,0.06970134434314013,0.018888546213473092,0.31431473773100305,5.722190282975308,0.7509599733755966,1.0258149640427596,0.06616736916115241,2.801418704172475,0.1891574741494243,5.138098258088957,0.6325634378358531,1.57064569771004,0.9821938316165548,0.059381438459115976,0.3014057616248567,0.2684661565369553,0.021832026087999532,0.04334456142516169
134,K27M,198.20121000372052,0.04099703058578401,0.4990765859362545,0.007613258853099879,0.4235729375600154,6.407677809538342,0.4368820477233344,1.8694685034942813,0.041251578187199336,4.583936929992085,0.20726171906387525,5.005724482013747,0.7233218329769303,0.5842098006137564,1.248797975668714,0.038085887315859004,0.34973729648988533,0.701711975656874,0.022445140570511505,0.0014380139940290007
135,K27M,197.88697690494342,0.039069751244464435,0.4750429359798012,0.0055374021378308425,0.14927804289923924,5.844868482586432,0.7009560734642977,1.708335287194542,0.060047871858812975,4.667637148198596,0.15489541487595804,4.919258469452198,0.9007408684298768,0.8710250138549427,0.20343152677445192,0.09296416905452907,0.46820368773765014,0.4616581255842742,0.0230190754132417,0.0054236353956910975
136,K27M,197.6995882079708,0.03503281881982099,0.4963620164314154,0.01047184580803631,0.26768136980088797,4.821017066524452,0.5085288779413609,1.4579469559970037,0.022934738176702073,4.351285466105806,0.13253353278829574,3.671409512149539,0.5436783512687916,0.6802355807278908,0.0636505234021746,0.006940344655338542,0.3939538668015404,0.4647089806255973,0.02045986941440136,0.012202619387873556
137,K27M,199.58884202781385,0.023222081810435124,0.4594425589139688,0.022356764721049038,0.2063671697168861,3.674889560806739,0.6583364537952963,1.0343264383447994,0.038636940849348614,2.338291067996021,0.16174405954095983,2.6223652426081365,0.018071793650057934,0.9428451087614164,1.227556570734845,0.038386805678717405,0.09229651061096636,0.521235916244709,0.013018299406686308,0.03854787524872087
138,K27M,198.524693432388,0.031621476726170515,0.4898493854745928,0.04066824228963805,0.16474592646695424,6.799372268628917,0.8317409562979238,2.2278008861840535,0.04840834644401209,6.11269043761,0.42297693903660577,5.8376156093595535,0.4819968344800171,1.106573815557719,0.6834233647791979,0.06320273190694047,0.38735526156623434,1.4539185484145345,0.004438984346650201,0.021038899621334768
139,K27M,198.6826684555712,0.03532583358897092,0.37135930968701175,0.01445360006959231,0.3439458593029447,4.585955763652864,0.5953991387900354,1.7838220681042465,0.06218205786781741,4.144049048883745,0.05679377867164432,3.561640933030181,0.008696164400536652,0.7558654489132005,0.7701705772656939,0.09483560385393647,0.4641013966673557,0.16750350822837282,0.017691330941563794,0.013214936816945013
