nb,run,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
571,1,0.025661073002102342,0.26745410512248585,0.022700983666311965,0.2721327969089274,4.567607673515595,0.024400265189910297,1.1981497832892791,0.0264669194119351,6.808652753309024,0.4789800309941402,3.771249163618333,0.16093981286123804,0.0030841565216510763,0.19737671190484027,0.0706973441626993,0.5719627975127086,0.8703419566629315,0.009042917716698334,0.03766113102155564
572,1,0.00829882133926447,0.29981477856343974,0.00476342301117158,0.28947555851740797,4.500204672290084,0.009741371099243827,1.122764123621779,0.033412561209383344,6.795969983293275,0.48079591236460906,3.7677217902640874,0.1729121265826987,0.005627031321928966,0.17331048505153257,0.06395853722767927,0.5176014777603325,0.9620532250207162,0.03059617217006767,0.03489874512134203
573,1,0.011054841780025361,0.28642235408906147,0.0180811356853395,0.3006895665821223,4.452361880425133,0.027785051885657473,1.0845732606085954,0.02847726795556243,6.814479816117183,0.4265144734906576,3.6849984443798847,0.1283480122066512,0.005814103185298403,0.11953353849171965,0.018215762924173907,0.5067079808433773,0.9565121522487501,0.009882973850687322,0.073068288511855
574,1,0.013221234782345338,0.28393380546995634,0.047636314864333194,0.39458675628236645,4.446520593107465,0.012663034530966876,1.1199049630858733,0.025233282139815228,6.804356156995149,0.41907895803626377,3.695670695306359,0.13879778337803686,0.008833786484030841,0.13199639309663172,0.08668260840728789,0.4197218694670406,0.990235144223698,0.00041433851540631175,0.03179935418370114
575,1,0.03008477137623478,0.21723042728457648,0.03758504655504521,0.39641609222045054,4.510825054670692,0.026762176300389157,0.9478405719316066,0.06574082658007875,6.851106987218625,0.5357903572744191,3.623908550243742,0.19572635766343802,0.001262513312107509,0.07412484904942612,0.0995393375968637,0.4057694383997531,1.0243289461430658,0.0026563276286156404,0.039445251833679786
576,1,0.03171762387621293,0.24757746176032655,0.009750767549280313,0.3860426314181937,4.447768273947052,0.01683944929823936,1.0369583430020057,0.06614044919803963,6.886807117489277,0.4844678254285176,3.6422140167762516,0.20232625635105364,0.00014666442302285003,0.024513257134107066,0.11460866099364718,0.3364344480795942,0.9209375912926803,0.02223350641389441,0.008707058160187858
577,1,0.03443000088853005,0.2247890453204421,0.035580727643563,0.3653839694404505,4.482004243218291,0.022884264164438145,1.0944941256001368,0.02130170191018196,6.905510558625658,0.4770737691923156,3.6335480570030882,0.2485790723365455,0.004330222188843138,0.05003331655452364,0.10842262962132579,0.2876052937504142,0.9546491689182567,0.0029863858072942447,0.03601558833674932
578,1,0.011483083013818885,0.2711585999297563,0.011794665818721671,0.3652873131094319,4.546764331659026,0.04105918130684389,1.1315595225044286,0.06609544368636153,6.9515969198221255,0.4421519589259953,3.7006079144397415,0.3068888275890985,0.0047249627287743665,0.071579857605562,0.10581678203121728,0.24698624591111873,0.9500318207739801,0.015316293571111958,0.05094801864386873
579,1,0.002426767860967208,0.35271871978268976,0.02442984633098511,0.4504946700689603,4.555416349662477,0.04303973888645201,1.1808605599363395,0.033867930072650654,6.965346611233722,0.47347734218198656,3.6417560842482355,0.27358464944843613,0.0073222588975977885,0.06141004755591484,0.14813347324993661,0.2988262912775938,0.9050522920455694,0.007811634772264779,0.0741762739120901
580,1,0.004591213506102056,0.3191718784850746,0.03931411990914717,0.45500700417731005,4.569559767611603,0.016757797805848254,1.126908983154248,0.018164063272700797,6.976904401441305,0.45339362756361984,3.50660926543832,0.2646611143282763,0.00903986044201876,0.08184511918552723,0.15175859293644994,0.34155309483111773,0.8682697016566843,0.006476439368492122,0.05308689242114759
581,1,0.017835384651620958,0.3156819603439971,0.021477698800179093,0.4048012138664209,4.588154565013864,0.024596460823658798,1.1151620669239883,0.03790707254615207,6.988450207622645,0.40814633346120976,3.4376971069042774,0.2995330174990099,0.008634153083235641,0.038681327655281234,0.17048063855239293,0.3055335028290192,0.8472796516434251,0.011360973917878277,0.04036339915432409
582,1,0.0166582566823112,0.4140090213444195,0.011387824121653855,0.3569538841701826,4.56595746783844,0.007340427097119497,1.121116793796313,0.06695360346441889,6.963149747924178,0.4239988926889671,3.46422283549528,0.28307920536764286,0.0015189831426484876,0.09963487660617586,0.11828652278317804,0.3829473352404086,0.8612997237954466,0.04586123207729078,0.014465204403940864
583,1,0.004864840701615285,0.33293381865542115,0.037728431613861045,0.3741965028675589,4.486317634707021,0.025866913562275096,1.1301092678645315,0.01400885767928052,6.974397736464332,0.4508211411218451,3.5444763735697955,0.24401306837967682,0.0019761211615677747,0.10445476349937112,0.056508359608128486,0.3319053017571072,0.8748082123845959,0.004287630877319073,0.0634014969329321
584,1,0.030031692268010408,0.37852704956412897,0.03038571662526204,0.2670679283401367,4.450364242715485,0.028425606715556297,1.1874473131308618,0.01909024601764962,6.986823114613671,0.4469233679389011,3.553635794205255,0.3209950431150282,0.007541227033396567,0.06594842724103435,0.030281977577369442,0.370013147672962,0.8650631805522736,0.008015752890400643,0.009662224018504853
585,1,0.03480820709384844,0.3981822003106098,0.030565031913197534,0.19497895469578247,4.53062130865261,0.03432732375264157,1.2201497573242226,0.010947375432143379,6.963376616874396,0.4198164168782198,3.5045434176207295,0.3323624618203697,0.004250273174168446,0.008632083665719114,0.02338024922347473,0.35594574859081285,0.8883314243526701,0.002481610921304866,0.028286888388915844
586,1,0.02129769077579648,0.4274241361385391,0.036429117914284194,0.2669060845698497,4.554795143708091,0.025375901426670365,1.217042960655149,0.04424589795812006,6.943772185683047,0.35083848602893924,3.474143704358416,0.31221215859721707,0.005779521535120517,0.0775294361703769,0.04763364813013981,0.4151096755042326,0.9248432624768442,0.002114955260543951,0.06476688447736216
587,1,0.029169848057267994,0.4502176119295549,0.002465363674117576,0.30131467799280626,4.505897948777306,0.018847651031727117,1.3249608349018478,0.0568758980320555,6.971571144262133,0.4428877178896586,3.48078688014891,0.32500527988646255,7.561260055997078e-5,0.10325479933073921,0.13798247195292154,0.32927146972360116,0.9262686999524326,0.0280003262626667,0.007957167554481375
588,1,0.005482660945454447,0.3411067779814766,0.035659911042051344,0.28567035332038726,4.494723189536895,0.0345370997104828,1.314377734607429,0.05079995365314677,6.953700585066944,0.3889407777887127,3.4107151432354295,0.42254155056525816,0.005759333320404623,0.13460282820301636,0.11020702154778832,0.3164511051035889,0.8336989994765497,0.014255462543711732,0.05451013909297534
589,1,0.005696811095491682,0.3134319282557041,0.01814174003114946,0.313956067286647,4.457181507138844,0.018922886027067386,1.2932908264317697,0.0558831608345806,6.943736919692042,0.4259827190005997,3.455742229934208,0.42709982000675656,0.009900348168835414,0.15433923630364588,0.16333525301636376,0.3006460758338177,0.9386375766696304,0.016581804614891227,0.0729329966301473
590,1,0.018933938041926963,0.39290108940184143,0.03693047768369926,0.35722438968236103,4.433539233114329,0.024129106473029925,1.3142807127821063,0.06336641398949026,6.972135726366068,0.44060816672256115,3.4502228029824282,0.5350512524432744,0.007950751976081754,0.15109020096244655,0.16351369501841628,0.42139962075612825,0.93045299965709,0.0005855046385514143,0.07088129455646441
591,1,0.022826412893262746,0.3784429539296966,0.026614757757034112,0.3489214193448539,4.513578813939502,0.017707570872098462,1.3654086567138004,0.03257825660279496,6.923556052939662,0.3581398104989793,3.580542147630125,0.5058680808879458,8.648156482653274e-5,0.06752009243278181,0.1457631679752006,0.42002053172067144,0.9713005006939689,0.006535860403112035,0.07447155548809767
592,1,0.006113966405132028,0.41694477427240106,0.009295638004544813,0.363086672555604,4.546725593182935,0.025656752539336292,1.30436357308242,0.03191043262475708,6.885290780284998,0.3310195324569469,3.6617641046474843,0.46474944622704445,0.003181071036659941,0.06630198845699564,0.05990252819686242,0.34101959828576517,1.0389255480476445,0.017604296705434248,0.06327285351076406
593,1,0.010794327886407667,0.41409924462885367,0.020747091972646563,0.41293022699713355,4.506592572799289,0.02843119176531378,1.3628574555073856,0.045946672844916846,6.922190277286276,0.31497816596726086,3.732769305269779,0.5215710540384274,0.0005325518187686036,0.06659659871225944,0.04894594557341589,0.34671232823914283,0.9370111555117351,0.011534345501446738,0.044475289452509954
594,1,0.02039257227234139,0.39241403061008184,0.00974494638637779,0.32277720968023493,4.496482590379255,0.013493106755742078,1.34822543545858,0.03248725845565521,6.882652481585722,0.38992953834630045,3.687288724394819,0.4874055033576119,0.0026415477264817916,0.0181857389589919,0.028441832336214473,0.34722425364308623,0.851197759290111,0.028283420969354867,0.0201541110056448
595,1,0.00977450700886532,0.3429074832220327,0.04284562308241553,0.25083246079040533,4.443090869027791,0.05142846049312806,1.3680038193870812,0.02436246025317224,6.904763420016216,0.3313387623918147,3.738313008825104,0.5022718316002126,0.009407259051675311,0.10385475586306733,0.03327614315791247,0.3511449052451179,0.7515864074307251,0.00037046437682359184,0.046836850135216435
596,1,0.02865687134227428,0.2763448405505302,0.030270219732226163,0.21952721747841838,4.40977912406511,0.022306700250859596,1.3049901824342625,0.06293828385492548,6.929987303300518,0.32871888554346573,3.786255215494431,0.4582379108856871,0.001694072981238295,0.03747968432782924,0.016339684395651036,0.4032269245199681,0.7261771518868348,0.019378618002391036,0.009043975989690992
597,1,0.002537528393246048,0.2639142072606637,0.004011629132986605,0.2737694258402599,4.382032371376397,0.021213420225789086,1.2877701985800891,0.04378707926777416,6.923514117945465,0.3066195098016711,3.717412786390553,0.4325563901791204,0.0024629693664132116,0.05648705191738538,0.10772698348321198,0.43495782833306396,0.7274032313929258,0.0583694039514986,0.02829428730965362
598,1,0.03445317976806071,0.23298082685657745,0.0013347435121838257,0.28295845221383076,4.366317870463104,0.01810935440608356,1.321562913979069,0.04791471509250241,6.983854022788109,0.2970436072794994,3.748895924893458,0.40632924682761523,0.001133533495584648,0.015350057894904888,0.0842523660516547,0.5044106416235868,0.7626774673195305,0.026487244297615686,0.007811502330324958
599,1,0.007804288403191091,0.2346804669239854,0.0010998062134616922,0.26809524153530717,4.3761498801739425,0.02633618637595609,1.3295025731693717,0.04774367031696087,6.894294494278457,0.22641521382952795,3.7480831736204054,0.3946647856478219,0.006332454240292469,0.08559786209892713,0.06512282565348103,0.45042666407132814,0.7670119438173642,0.0701009590597689,0.01848094491142024
600,1,0.01875675635063541,0.17768961312427725,0.009793563343403297,0.302668822783618,4.498805829345581,0.05494813409935684,1.3621077887176334,0.05248944199811557,6.850395005824535,0.2019466628069236,3.7326562282251743,0.34204761421237334,0.005005249360721592,0.1391362561004351,0.02516407689659966,0.3682076308414241,0.7174366348542027,0.02562783001916486,0.025783053691173747
601,1,0.016852109334630484,0.15096643148604338,0.0035946109985594515,0.349323731844486,4.4532447379609374,0.035020681805628374,1.3034793630791883,0.02514733022308051,6.871443459963365,0.2836825188663884,3.7498896741050554,0.31735980896261456,0.007530230796109013,0.15857705294003702,0.030187033720695054,0.3414141759228962,0.6641765464749133,0.015305942042491005,0.0576008232972027
602,1,0.010643436356606613,0.11120254993954778,0.02205036968394968,0.34738130540419015,4.558874533303794,0.031861812683668014,1.3588441126090942,0.02999941469745489,6.816345668672262,0.2853901907906182,3.7210844679460955,0.23777860909984963,0.003538864468592864,0.062338825565768065,0.020208246246755636,0.445687194122577,0.6507594169256604,0.01503672965380861,0.060014952187924395
603,1,0.016285802303885807,0.02708982821358883,0.020455126289532072,0.44868521421418583,4.466363572584571,0.031177440872055873,1.3596556463957907,0.062165892092490745,6.81969149088206,0.23291994098650504,3.7587374743954336,0.27658926405436407,0.002924854358339734,0.018575571872384653,0.0332306129690477,0.3157634071720181,0.5266613601846339,0.011529170301785222,0.05761245538537433
604,1,0.01616266168365601,0.027027176155480417,0.002693125863230186,0.48387782931902923,4.38945118348776,0.04072441457424713,1.4010980207952495,0.05908336961907761,6.81590894528197,0.20885906936540122,3.7396010009987224,0.2165762271843055,0.002433707372522227,0.10663777614279771,0.039488796014226495,0.33447183618069826,0.55043187099369,0.01695730077032957,0.045899092686396165
605,1,0.03277638426857877,0.10735991866098694,0.017186474831844687,0.4580143918924365,4.345885928433916,0.032528086029602214,1.3679413213546616,0.017856193932462346,6.810363020081029,0.16474938648307966,3.8510988717082926,0.3004894375659392,0.0011651513510941708,0.1283818255915552,0.08478068189590052,0.39586547905135144,0.501622299609778,0.006121884070474808,0.04317962609881001
606,1,0.03582813337791035,0.0830951550210376,0.03320441048159121,0.3911854698702792,4.363591146769395,0.05385016865844643,1.4674035102869745,0.02072231705143782,6.800185867239076,0.18862364343225638,3.862724765531321,0.33889406801756505,0.0024174144613691015,0.12888138720770773,0.154293316759055,0.4407623242105023,0.5335307265889018,0.0024958108736954795,0.014358992447163496
607,1,0.011479237461195595,0.14140165846714364,0.02032200872348642,0.44311258287896316,4.398280178759937,0.022407001146349362,1.4244176489251323,0.027853913683562475,6.718316858114867,0.11912779686538716,3.807742616525466,0.3020200376979999,0.0014953971349463593,0.13794732687139227,0.1828144004431993,0.45211600852581035,0.45604371539398986,0.010104500506419868,0.07561389502275924
608,1,0.02683355905709011,0.10888160704964063,0.033736139243562266,0.33736115262496463,4.324439245289975,0.015970688251580177,1.419193250893232,0.06917609495654861,6.687917700227488,0.15928797331428943,3.8585273377211053,0.23235330649326738,0.0011517236034327455,0.08786684797776424,0.17985883152004742,0.3530100506346876,0.49544348935849297,0.001213578227878216,0.06700083130341443
609,1,0.01789829269593154,0.08622106149327476,0.0014155907348313522,0.39395255222023895,4.3042137841266594,0.03292255486029989,1.3510330525658085,0.052289890885529246,6.684451991661948,0.1305203574221006,3.779747825798824,0.23230888424715895,0.006343680824496634,0.12557933644497712,0.1733164055806224,0.30536268319562515,0.4788592994225518,0.011213643538401588,0.08109668473429674
610,1,0.035519123406204764,0.08097469672632569,0.025850755078217814,0.39558370208197113,4.310300233370477,0.06246207993223207,1.3354992994670374,0.03969022247820236,6.68486160684932,0.1498297447679571,3.7589227401079808,0.28161477431858634,0.008700160011417848,0.10851957398220642,0.09548699670348781,0.35344998547617507,0.46502730929410957,0.004414849554043308,0.013916346231043854
611,1,0.011954247278183687,0.16440140620257884,0.005376415527776848,0.33330464439619395,4.291585422720749,0.013104642411499548,1.3066274895663978,0.013690074465843069,6.671593720428745,0.16397951723566306,3.752967013427173,0.29680036401039717,0.003176169088573182,0.05447827427045585,0.0721491615847699,0.44238007899863496,0.40885578333880374,0.022600692771560616,0.046340668279387966
612,1,0.010231351652740327,0.188005234659002,0.0009507759493838804,0.2952279843806563,4.2887961205384135,0.01852243626450625,1.3742226788977454,0.0535869693944852,6.7436548552775735,0.14139276638392195,3.7290677747437373,0.22672742881130162,0.0029316256760465744,0.012864092514152997,0.08186105941606911,0.4686107147607048,0.3781914575165234,0.017524967564689378,0.09567944761828441
613,1,0.004758923858028856,0.0764165334176263,0.009245989863203487,0.22220356605790198,4.23732596805079,0.04581704030079172,1.4569595582339685,0.06982385245294123,6.781200846131136,0.14155916669164742,3.671981263406152,0.16202268796064384,0.0008762955886797505,0.012842644276669498,0.15269735673860718,0.4225700690122151,0.2576173623325975,0.029617757507781006,0.05599676811767451
614,1,0.03319517886779088,0.05983160389315539,0.014649605677900494,0.21321270797619316,4.246529672924897,0.04106396997392592,1.4366300188404502,0.04226473562789943,6.930595567692392,0.12254412165628387,3.6168674758475317,0.13927095173514112,0.0038226693443356003,0.032043080072898515,0.15064403535172236,0.49998976299931314,0.21850995113803087,0.01912474573249247,0.0236963691837299
615,1,0.027134587955955435,0.1165395457243252,0.023168148053829246,0.1997976214448313,4.1902523256425965,0.04346786384827587,1.4320994435055674,0.03881939611662862,6.955777861527449,0.13534759639925564,3.6293964628315276,0.16316823160611113,0.00015796368272664562,0.030788827939172096,0.17702814064114075,0.5419125164197319,0.25696902056852944,0.022583481518755246,0.009315152374113749
616,1,0.020172538074113625,0.15373068599713083,0.024195082349655398,0.2579162549544286,4.151640320969396,0.0150610305852442,1.4911515576402088,0.048948862209479756,6.948982926715128,0.11346254545849482,3.618688727477409,0.24273016010502127,0.003259949670056184,0.04421125258508466,0.13896232580785178,0.6490929483250086,0.25865393418716237,0.011013937256525237,0.04006494363607675
617,1,0.006191860876817279,0.18974451229325537,0.035330827941482165,0.21076881896975966,4.089655653380354,0.0352340702375486,1.4599043214089504,0.022447084695835885,6.932453704396661,0.09229503328140591,3.6215706724685135,0.33443615800245136,0.007963620909056173,0.03160134354097382,0.1886330110083214,0.6008719659004726,0.23938211559742795,0.003810050283148392,0.06520456649603067
618,1,0.03793517965726673,0.11375148890434335,0.013385408756027823,0.18474180960028103,4.108739301900536,0.04248836869057968,1.5398381864473139,0.02535055050735433,6.983931684111202,0.10369130432931224,3.69805036949943,0.333768183575585,0.006918547228978636,0.058610803452665956,0.1642651126070688,0.6481362158332729,0.17420363709305894,0.011116147867934733,0.025906510725876748
619,1,0.003456480595892762,0.07592775893507646,0.033374334835715544,0.20345076775270995,4.116597980810381,0.06116934462031776,1.5627058307647816,0.04408363429320132,6.973760734136635,0.10285060032520583,3.7671066538561466,0.38833552427828194,0.008958067249052095,0.06244170031906943,0.1327569239375422,0.613001084997643,0.1756843382322393,0.015974420102266206,0.031564038701299375
620,1,0.011994501907569703,0.07606002900320408,0.019195067006686432,0.2258112730761559,4.019969925940502,0.03370237721807778,1.547115000029451,0.04953967337723153,6.937327033296643,0.09582257714286968,3.7564181220101647,0.4807226732314256,0.005152069649338863,0.0698932975458477,0.1334065800812867,0.6707824190754464,0.14784999320817202,0.026956496391340286,0.02819744154126049
621,1,0.0018972058544030575,0.041753359900821754,0.04576950612890167,0.24653815267256893,4.090791693332448,0.04864046171812813,1.6047557392127598,0.049062270635875364,6.94035832833631,0.14300814948438156,3.8171465754803613,0.4612056256019837,0.0086749155634111,0.05517642522125305,0.13016090619707685,0.6786681128918522,0.16592418179289573,0.002766822840378875,0.054552459090745624
622,1,0.015519994166558785,0.04614452694914634,0.017326864734576855,0.25519697792787405,3.9999912750080964,0.02196960576179582,1.586818041607258,0.04558944525039703,6.907006045391315,0.12255967877086911,3.780960403765957,0.5088395891355924,0.008325282539345528,0.05166771725808404,0.18789348948322418,0.6790232676015948,0.18090708005907133,0.011063653742539651,0.07412336418495467
623,1,0.02939538282835895,0.02110652258306923,0.013700425814560543,0.2639343624617904,3.9403077854276494,0.04526634239790558,1.5287262256648253,0.06458557773889177,6.759888393349909,0.15054672261655613,3.8417497047547466,0.5739243850141038,0.009641745740353896,0.06740481060028808,0.1891612711406537,0.7728004484475571,0.20592160929972964,0.0073634124670638405,0.06876663223728056
624,1,0.013462418177982967,0.022819647549601148,0.029528101437615133,0.22073795330411908,3.9450090829631885,0.04105209862312061,1.47492900476491,0.030198093253995528,6.693710001033439,0.10027585879383291,3.8256040225144314,0.592637385711126,0.006534389585247027,0.04470062238627944,0.17801682539118066,0.7944041498440859,0.18544140774880688,0.005462714680594788,0.06301485181917625
625,1,0.003464663625397832,0.05546999332429629,0.02018121854446979,0.15958485363377523,3.9782779738038836,0.04822557829878164,1.5917221315173404,0.033480315817309696,6.775355379740274,0.07768734931716842,3.8127527616967525,0.6243267632465883,0.008812865682881855,0.002191856937537819,0.19662628869601328,0.7640731613113116,0.176386940534949,0.02212165117905815,0.039004425431468544
626,1,0.006502677450971041,0.05660354421956619,0.0030331789116279225,0.10936485821247982,4.044577732558334,0.0394320113625774,1.6847098178845885,0.03739426494942324,6.696862237913641,0.21523790550142233,3.8666534987268046,0.6440409093122867,6.081686346846742e-5,0.08182589190969047,0.16579738581690512,0.7697889520554595,0.26090267702903835,0.026189927960580048,0.07102379259661377
627,1,0.0012288150957919914,0.018370449468585043,0.0005243686478321162,0.17552594668341803,4.077224775640384,0.05836638985008157,1.617689958750941,0.04971764304418434,6.7254085375101,0.1997616055633821,3.869391525652533,0.5992350739069374,0.0041981868365643165,0.06133284674235554,0.1659155431303123,0.6776646057093445,0.19899405782946067,0.028702000735739606,0.0699629897131397
628,1,0.00923412078399174,0.0726565940098939,0.020292843376556017,0.18448742006907196,4.070668999110599,0.035257495108160175,1.5377246251752743,0.06050990055959518,6.718343468076533,0.12402538198021154,3.9215549576560447,0.49642568996945435,0.007713025589793706,0.10219801185387302,0.13097448184459506,0.7278088365411672,0.18285730162024397,0.010569668538359953,0.06392160873595858
629,1,0.01482694051640314,0.03312122115438285,0.029613873124132512,0.19446912154800594,4.08452049740597,0.026627223954975358,1.608560444032471,0.048121868882782255,6.721586053263905,0.14073463013215082,3.910128458595755,0.5315539373342807,0.004772114653549737,0.06232432473525149,0.1626874927942216,0.624416764072728,0.23310416067386786,0.013793417018951306,0.039387174565057755
630,1,0.0056656775199651795,0.013843737730266715,0.03268137616447913,0.17569305183812353,4.123024299630879,0.015294189299091035,1.6085759911769324,0.05150812558672297,6.720943820561103,0.1608110047890175,3.8811792857323275,0.5415432025888788,0.001559311757178042,0.0755578720177464,0.17194779090006845,0.7269744926693342,0.2503814172035963,0.025349704084114702,0.020951816662744597
631,1,0.012286365967428563,0.01161756864589322,0.0018161015616886401,0.1593497451769717,4.075881123334501,0.010341271387251267,1.5659671959958423,0.030237884315077145,6.70104172480659,0.18223356031492818,3.927893333057623,0.5159333356421361,0.000933528673338448,0.16355846698352688,0.14291370541226348,0.6533698415339814,0.24802007688630404,0.040722386284837785,0.023881616862041183
632,1,0.033403467472180565,0.0019826126025481883,0.0010279335552331574,0.19687647761630883,4.049966734098525,0.038978134060369526,1.4683945547127417,0.0582577103144495,6.75302812476752,0.14158423124791494,3.9301462266808795,0.42048177665714226,0.00742480459752436,0.16752256431494228,0.133921521284038,0.6833278969122899,0.23543743445503185,0.024413624989491706,0.024828335993924342
633,1,0.008939777147941537,0.04945507422239923,0.026789555095558096,0.17387762224755568,4.002319492688063,0.03748362739625555,1.5464014767939813,0.020636665979884502,6.834927983517247,0.12452958452646117,3.843112539951282,0.4908019366303588,0.006114523221731156,0.14540263258467467,0.05217924272717382,0.7413175459677884,0.2524050214675764,0.009897142081910325,0.06143290540078848
634,1,0.00537299779404986,0.007864490060731992,0.012285004990725705,0.18881375694093813,4.077382420160182,0.044563702553287295,1.6325193672756886,0.030804328769943778,6.831766152051961,0.14283651666695568,3.8645664414318133,0.503582108601025,0.0023898766136486744,0.09374785203200783,0.05743292172369614,0.8024463272975433,0.21787601938199225,0.01755676585119448,0.08768115588568032
635,1,0.019595843357981837,0.043027974718140925,0.001070507206074093,0.22394389818613464,4.126632021451892,0.021348305821549403,1.6048565063181408,0.052088931350567504,6.835668677169132,0.11141043830829298,3.8631567721868607,0.457848092939571,0.00591044359761599,0.07251493828992178,0.08083545151838899,0.6982280486479566,0.19720356826100816,0.01813815715462513,0.051062033223469146
636,1,0.0007881651068365924,0.002737826531733491,0.025096972632396554,0.28553045691853085,4.16116340394818,0.041764819975824666,1.565139933229996,0.04533704338880558,6.8519561360688845,0.09851029269451887,3.9030372321542077,0.4987315169172924,0.006468070971218242,0.03919542737899397,0.0005326326584703039,0.6352717789840966,0.19477264730101806,0.020446178858551673,0.044055079957672265
637,1,0.039160471355525084,0.022801592316556124,0.00022656871031253025,0.23890015658158317,4.07742903447575,0.015157458116089458,1.5873243152593122,0.04710919378742047,6.835142413367248,0.08117050166915134,3.885408330656034,0.441653034991695,0.006788010567875902,0.11824133809722347,0.08866041722874342,0.5984262961883817,0.13877338172038622,0.023266131803199405,0.005040689218089452
638,1,0.029429308960590848,0.06291680053976074,0.03774030705823217,0.2530269423267453,4.039043531731506,0.03571415739383103,1.6850548877656153,0.0316995968444858,6.806344128563939,0.04754539055264161,3.832572429416411,0.494569224260386,0.0033913929686661503,0.09282478359739262,0.10542941488872148,0.5912247068995333,0.07819175002064872,0.0025998753431302857,0.01883774646391225
639,1,0.011851082750316832,0.12173882090596554,0.018910470151006994,0.2518371921392785,4.088295666542756,0.038896692290891016,1.7708045381296906,0.0199469302557174,6.75307578331662,0.0228501116654645,3.782980403772861,0.475677044394554,0.0003557163639390217,0.15512231250019956,0.1371767163601247,0.6027449438892176,0.0833210139467441,0.012430156958584543,0.04916432492489285
640,1,0.03233953250392193,0.05844625468196973,0.021324709090501725,0.24032863620436457,4.064505456424041,0.03117856916808592,1.8012383668220446,0.046421294255378436,6.803541736483953,0.06590690603715037,3.7497404605677924,0.5152717475179504,0.0007936439917572058,0.12313897947641088,0.1748769856922023,0.5558467312451716,0.13766220836068196,0.010991881411132488,0.023050077686543314
641,1,0.022862955714124094,0.07167595678171462,0.013450749014190152,0.21929904244693127,4.070497953059102,0.03580880802376001,1.8422746644684078,0.03180206783561597,6.792583857957387,0.05854084756806191,3.6620815661198756,0.46137046547321436,0.0006123801026225055,0.08991086273171377,0.07881514632643756,0.5795670505829014,0.10831710754209035,0.01291371377676856,0.054775923260518194
642,1,0.020409332422858816,0.1225996164415299,0.04213147287702565,0.16617264763102013,4.058295024542052,0.024739883268027976,1.8307989467873622,0.02564074683571691,6.846572390277921,0.032950004200808625,3.7144223910441596,0.47627996886976465,0.00760699868798256,0.08697264129007734,0.12044294759328973,0.5912865342194247,0.0772958864119112,0.0013831029319113113,0.05195109506483955
643,1,0.02506439137543148,0.1400726265535366,0.042794172888322116,0.17825785555028825,4.073628019722876,0.04399948021462673,1.8093694688296158,0.04493520305414265,6.830536270261149,0.022340024523229883,3.759546255650637,0.5009349704944452,0.008707135648857441,0.06583815859451977,0.0730049135028388,0.6380914977555602,0.06562461280412042,0.011342482116073454,0.01343299771775903
644,1,0.027996202084795065,0.11690759897298333,0.004205379234581691,0.200945110313041,4.0482680626887735,0.047691419536049766,1.7492066775216333,0.018301759126089258,6.833546117304445,0.03861163530742894,3.746821403181238,0.42783610067609035,0.006163159695482271,0.08705520381915373,0.09891190241048106,0.6816530746663617,0.08747343337844474,0.013117924751568878,0.04623484230629342
645,1,0.03636099597691959,0.059138116838406446,0.009716047865543956,0.2618348979658363,3.9517966797299655,0.03181306701315112,1.8284894854465892,0.010806973227483634,6.814202522850131,0.05559978034193554,3.7407138287054167,0.39084807146401956,0.0005203276100030323,0.09409781498928507,0.09288785177702043,0.621141040800647,0.16844152056286013,0.014020611307964463,0.016730224757651426
646,1,0.006939235973079932,0.09002227263208909,0.026320248463189814,0.23667676000560706,3.9370533515420045,0.03324224711731481,1.8315648398579716,0.006242519117141344,6.769657722094643,0.1028540876501535,3.7053006670597752,0.3362591285450346,0.004454305218035655,0.09149480814108872,0.06486768616013852,0.6393642099307454,0.22611114618345346,0.01765382002652532,0.035682956994822754
647,1,0.021354166186069834,0.12062690295685402,0.007429622745834896,0.3073803464761468,3.986448800820886,0.022459698010676463,1.7619714968042604,0.0383138328132346,6.662011659987232,0.09694901250382496,3.6336581535014565,0.31974555953433803,0.007664326016509387,0.07640823009889974,0.0027335689220840086,0.6651384683829232,0.24367782840457886,0.024249218592749797,0.03074054071300831
648,1,0.018001858186714265,0.05675126467035382,0.014258750086065999,0.30064842741059844,3.989245182625241,0.03171004269867429,1.7473056717408562,0.03381864835346928,6.649206519632982,0.10675165356726608,3.6383763688737893,0.29036740248162163,0.0029952298008124306,0.031028508673484133,0.047574109080788164,0.6832693363253359,0.2597027353014286,0.016904717993627884,0.04701447586070468
649,1,0.0022491318109865645,0.05668431409360071,0.01629165427652235,0.2551003176965556,3.924460336469806,0.023816507730555887,1.7811764803479608,0.018765801606150847,6.723435785904131,0.07843463681861912,3.5918411945907254,0.2118985464015837,0.0017994500891588116,0.0683212170913843,0.1380706294063982,0.7631215206443434,0.22071694490566993,0.018576246891828442,0.08677203552412537
