run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
41,WT,306.33860341430585,0.017434064044423388,4.718625740436566,5.933666017269655,0.5369005367711788,0.5336428017818684,0.10500086630427527,6.489390773888927,2.430356437236158,2.036162325935195,0.04136856691128532,0.6296028042742308,0.14565215116216745,2.7824315040628322,0.02882657850597276,0.6820346145044394,1.8784547483028085
42,WT,320.99853336326066,0.01768764677653213,5.0333266824665115,3.5816651966387356,1.8186170662916865,0.914670319348003,0.07851425431577823,0.1851461338667515,2.242439610386506,0.9413348829240391,1.3078807012268945,0.49601402367233194,0.45903496478396366,1.0002471298431594,0.08313311418698573,0.801626366456691,2.3864567327868835
43,WT,302.66022237787877,0.020948375586189817,5.347264106826338,4.781401094495199,0.7582729452603776,3.4794486538439506,0.10482251082603378,5.210199775113258,1.9632171687779305,0.07418204102093151,2.294058896276973,0.8287963853388638,0.967840865310502,0.7755843616203595,0.03800776756599727,0.5347476590492584,1.04924741024882
44,WT,278.9468755845237,0.020488984096164377,5.962409487692591,3.9952524779369356,0.898938887634317,1.3291286299941898,0.15564832075865892,3.0423984571311076,1.5440200669857351,1.6522712117437297,2.975577221128696,0.0033226776887631537,1.859137947550591,1.459658407255073,0.054914794535443054,0.027066367451158868,0.6733483611388503
45,WT,308.9087452936871,0.022026521941774516,4.759194283175795,3.631318800992221,1.661901118024514,1.5371168770103516,0.13341650456577142,7.601752393892507,1.7515681227740154,1.9560457308022463,0.7301204378044917,0.32972067081124345,0.4335181171847422,1.9894817483363347,0.037749215684486366,0.8295322229138966,0.4943309407876557
46,WT,297.8638090801763,0.02009112092450617,5.156398354531491,3.8719293663866696,1.328159829906061,2.8645439267846444,0.1651362553395302,3.980395302283924,1.286953257614937,3.883504209175538,0.5783369142156349,0.3507137906561214,0.7812043890093303,1.0967125092614345,0.05857743674690725,0.7867422708083784,0.7164918220246121
47,WT,309.1909498953267,0.013832709859122137,5.4740787761996685,3.8637439669172764,1.674459566999202,2.316343530119644,0.16056552964972048,2.3165532513631604,2.3005694788492983,2.533231402049042,0.02874823412531402,0.48215993797607304,1.7647699612530996,0.6814714090034926,0.040297849870414605,0.4118560659561479,0.7935578546462816
48,WT,291.5304032764053,0.0177221810382216,5.44240781610663,3.5390498849587897,0.07913081597566007,3.4459391293802466,0.18368272593878568,6.11914137950487,1.8098396809582626,0.492112228909825,0.5639077345145174,0.5298668326673066,1.2946245686994868,0.39133744817049365,0.08487092151292895,0.8204250897839727,0.8013861141941302
49,WT,303.07866432291917,0.022913085680158003,5.415837751889128,4.424077386391642,1.0038247331299148,0.7076481057432735,0.12209723827467184,4.617362704211043,0.512938002581543,5.6825100506756065,2.850319575831972,0.9580810235803013,0.08384907628805105,4.6878409674455535,0.020613951014494432,1.168283270955813,0.4553950790719239
50,WT,311.6653903127927,0.021380930822856536,5.998307978465381,5.991710737345651,1.4887938017790243,1.5829562727869178,0.039007909533518015,2.259756391075029,0.8415253073259461,1.6154860751432456,3.2823692526886377,0.27741668301629796,1.7375339010743334,1.4589513131825393,0.003837715025827415,0.9885286515733871,2.6756565278321283
51,WT,330.79833301627923,0.024732602537518186,5.508913896798383,5.220564712494276,1.7674656649670952,2.2441025942470603,0.17498907852671708,2.95008634158642,0.6938753284974304,1.334007759109674,1.3114294251158007,0.8972601033368717,1.5729903624067632,1.918600220321933,0.06714891853038132,0.10492196451791758,1.4261851390485054
52,WT,298.71303796630843,0.01845483676702548,5.074010228367706,2.1028772921585492,1.8343779125013815,1.6253933599260497,0.16083215286236552,1.5178120479330643,0.8820901494386926,0.7823989525280317,1.7168814571597308,0.6618518427883946,1.772127812462533,0.0007405046714961117,0.08410100034439187,0.10463284548894702,0.7573929033522708
53,WT,309.90441004341983,0.020106721882684864,4.169707549329127,3.4425031904512338,1.2307893369289804,2.036230057468397,0.1441871891980417,1.5467782945860402,1.0321880690138552,5.485103582177797,2.7563341677910946,1.0846033984279164,0.04159894557461419,1.2323917966633673,0.054275213133937364,0.25669168305296086,0.790723131154732
54,WT,306.0754442519346,0.01888110181128438,4.786357500185353,2.6787030416606514,2.63938835011864,0.817156219999331,0.16143887505491197,1.8568745440414471,2.605045150579622,2.1358284867131996,0.3219239737628291,1.845812240444705,0.1447128304564167,3.347629414390274,0.08104864295360528,0.04463638897277982,0.7032559103181824
55,WT,317.50800529883463,0.022594475726950246,5.826247296472022,3.4635414538785008,1.7960166400026134,0.8032714435072421,0.01472311537477844,3.322522532642267,1.800295513330794,5.463839973507817,0.5164548312177901,0.4359124334684674,0.5129359126132336,2.292070149810507,0.014945903801338603,0.6413378204309739,1.4634266561846714
56,WT,285.49676901966666,0.020853056031267123,4.8893343014443325,5.826583195645645,0.9886058426502569,3.630487015120085,0.1313360846751161,3.9322532891061317,1.1444156910427041,2.0373787419691314,0.07345763504809955,1.6403070628609604,0.047277376258572534,0.043105276042247676,0.03122842160690975,1.9984102379113542,2.764621938822778
57,WT,316.20764390955435,0.018941675900397373,5.496957343221515,0.4151861951361102,2.827376492063648,3.253157728311284,0.1537585886411782,1.137187488842784,0.690746785655911,4.139391598772265,0.539316941852773,1.888567655822168,0.013267798599191652,2.028403020031991,0.08924987654739008,1.326579431279794,0.5005382986912191
58,WT,328.01836483800855,0.02166405603199721,5.5562863702255285,1.8303918650141942,0.6527230222708607,0.33347390146901024,0.1017405069338078,5.978547460057903,0.5026968517902294,4.630710138224223,2.1971539474295785,0.04272267475506508,0.07859636451259733,2.331063461413489,0.009018681185356592,1.711617162552993,2.8846069727313437
59,WT,323.54693294808004,0.018101481808719462,5.483257320947598,3.799160646683172,0.15444215222921232,3.547009950285847,0.0767469197856184,3.743136372004074,2.206113173519746,3.6549315712062507,0.23105548936908527,0.9394298024913508,1.9837946168933573,3.3497579037893583,0.015874182959099356,1.5467173820889135,0.37086931420049396
60,WT,291.0871994584645,0.020736919698064665,5.3908478782882066,3.8067065533160234,2.3928115711082345,3.263802916066857,0.11534324554701011,2.73262241526175,1.3095282429062545,2.328594803798519,1.2849046425733022,0.11766666387918859,0.5150396143988054,1.8803811650939535,0.0347664420501758,0.4070698342635989,0.8994810963120954
61,WT,310.6905273297865,0.020801933559167034,4.074499182821864,4.759002980993197,3.6693600430758275,2.659415697669109,0.05505425432501953,0.9856303040747365,2.263169543689093,1.1640261659195443,0.652250762696559,0.550763611510799,0.9721913794583741,1.0865748919246776,0.012387062657170739,0.8996834242442538,0.588051258173643
