run,condition,CF,a<sub>HSC</sub>,p<sub>HSC→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,p<sub>MPP→EP+</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>
17,K27M,217.58415736474362,0.04120524963061145,5.810313152707686,5.847956360719741,1.6937707030165352,2.957565271005509,0.07312895978638755,2.680373425841649,0.8024851262352403,5.5359711126827005,1.61784474168386,0.16370887901147424,3.5383138558657725,1.6004099594620196,0.08742671870764561,1.302722472183429,1.8363424652636007
18,K27M,193.84847229766345,0.045767204840969855,4.093023732806065,9.590861407059863,2.9315181355262196,2.848970871173714,0.09213853864596475,3.4617598505061364,0.06866226406294151,0.7609953359029706,1.0749741396057786,1.8204748377738929,2.5719380514344437,1.9669926403179265,0.19016530240988966,0.6690740599571989,0.14192992568471352
19,K27M,183.15611560107124,0.0457299819418301,4.981710891734445,7.6171712235046405,1.46526864482067,1.995769932439765,0.0504459019044563,4.85505354459047,0.5401625900055672,5.31359544320957,3.411210679504257,0.3879210841836624,2.8328533774347417,1.8476199147314727,0.057544450823803675,1.3802956237998771,1.7124710965787624
20,K27M,179.79410438104514,0.04368526880590973,5.776764008860142,8.671190361433602,1.5981722762617454,2.8157112995838514,0.09353754393549538,4.984512327073981,1.0375737819446798,5.780011445520445,0.34550075639043926,1.099965885000321,1.630252348205425,2.217740000410604,0.1853301822343641,1.0240096381020156,3.3957429912574297
21,K27M,212.5485248066581,0.0387199749417541,4.78444739687928,5.96955949951713,0.6837392147513688,1.4890014029027765,0.0930901729988218,7.512335171736188,0.6485959884959624,2.715563871006003,1.0558299700379674,0.7511855401634542,1.4113704350823566,0.2189399491925874,0.189143609079914,0.5813980914485248,2.909398246647362
22,K27M,178.00036447891728,0.044070518098545106,4.4029501215833795,7.107858313471302,2.208539735920942,0.9238665371713745,0.0920705954423496,1.8277258253501765,0.3795421357610847,4.824031277019839,2.226258358166137,0.3313485553666272,2.7218391672425595,0.8005989568860946,0.13020116698880155,0.7108503488760561,1.3452416043312665
23,K27M,178.6025679758058,0.044181086936529335,5.573057770699382,9.285073364825022,1.2847545612580762,2.092779634003353,0.05928624719784449,1.0590219989615495,0.9215498995719371,5.665405988980172,2.465332632377882,1.5070094153448796,1.6339569230138637,4.554955226321833,0.07750012890928232,0.2810137995235578,2.9782331934825237
24,K27M,207.58003317806066,0.04218264900623312,5.136704753489723,9.41100488617816,1.7585482333548417,3.5990191864909966,0.07387308016570747,8.368464318431815,1.4059984849345835,1.244133366908379,3.078516714580241,0.13570419826192037,2.2446815949926497,1.9626595689433182,0.06564418291184342,0.5566556989119044,2.378695436089294
25,K27M,179.16786890998577,0.045078837707697134,5.699533054739434,6.714135893168738,2.34198276737043,0.9632402414284207,0.056053888670778027,1.6827269007840964,0.8192310845560503,5.295522812726961,5.142010156725234,0.5934841306946458,3.5512459859580967,1.0980923911797038,0.0801590354680998,0.5641734960327877,2.833983474976606
26,K27M,182.6477569937836,0.04066746857143029,6.848569018449432,8.073496907278889,0.6785162937157242,2.0641087486075915,0.08724009091652296,1.6552022744482446,0.9098519627911594,5.4096785269000645,1.5075235321159475,0.9378020349535622,0.9446256217153464,4.804459600156979,0.1453289240013118,0.41728900052362555,3.3082820706825453
27,K27M,186.74790997665087,0.04237213590457515,6.073360485286354,6.922626579189704,1.7527866940238628,3.171955542893619,0.020766614513346927,3.6538126281816217,0.3346529373636665,2.1387595758307385,5.727761729588648,0.9011700343568664,1.2730031619259572,2.0790788575580805,0.003946275383066183,0.6673466933501582,1.0367202586978617
28,K27M,210.0663982394309,0.0437113705404654,7.787734434667698,9.237684025784757,1.8404840803836073,2.9263230350768152,0.051652276164861906,7.009470531574319,0.34494601441469097,1.5972808491543313,5.652618977767349,1.6433241085846828,1.6707333447562123,3.73893596224769,0.1145919344962564,0.6889940067904257,2.4675953231163072
29,K27M,183.1423611672201,0.04317304168502121,6.992343618817981,9.512663347036264,1.930029057553048,3.3672724310271858,0.06060711268981696,6.784625287373699,0.7759429054874077,4.5428102252856775,2.5666435116307165,1.3612061527543666,2.541716917020661,0.7268931866154086,0.10355265636770532,1.4874370538532296,2.742513514834591
30,K27M,210.03715331921177,0.03988700430214221,5.461315300912749,8.265216889418141,3.218005237399116,1.0968712161721106,0.09329635076250467,2.2264480916502927,1.1385773276360807,5.641334273857197,1.468469278066281,0.07581690329013524,2.71715210737156,0.8909262232230768,0.08420773494630418,0.0727459065046907,2.5186054426192603
31,K27M,206.97537963855143,0.04241373647202013,5.857295486205605,7.940286772570648,3.446789383052401,3.537778406444039,0.06993211332148702,4.424432552040832,0.5182454179888015,3.4520412622514374,3.566085973037539,1.8587520209614699,3.047964328928036,3.4230312851451226,0.13897500605253404,0.5649677458177808,1.6399193717279368
32,K27M,211.46619080226867,0.04615712414290837,3.641867601482396,7.397548294778165,1.3462657338267414,3.945504665456017,0.09276753899888673,9.117364274540687,0.8576074180427847,3.65279295014159,1.9567206087297206,1.758516332444738,0.6973625967412289,4.083305406517326,0.1667834832568808,0.6214810178757944,2.8026886525539543
33,K27M,184.4983113709903,0.04466677933280718,6.928733151288298,8.819107823369354,3.159537795807929,2.432305179472268,0.059838508196650125,5.204281513751486,0.9434766060085911,4.826712151429548,4.626217313423749,1.0462767498466967,3.4514034190472977,0.6891999164972323,0.1099289441010681,1.3176803859830555,2.6834984704607385
34,K27M,181.3386819752769,0.04463117901282954,5.515390451339148,9.351352198050046,2.459707256817784,2.9619581067081597,0.09084730730808761,6.6744054603553336,1.309183956685927,2.3148944497510704,3.3796402785440156,0.16230944502232342,2.8256917725118553,3.127226997799573,0.17745892086466686,0.19385643824121093,3.685922553098053
35,K27M,209.47484461129008,0.043529164342233514,6.816834572551111,7.613868674186596,2.484946246949985,1.395776049736038,0.0385684457482377,3.1964134882103163,0.3671150690943106,1.462566685322197,4.693316647128253,1.5821853834676811,3.8959883039986467,3.8253171625968045,0.10173542494554534,0.5023277130407489,0.7387512155605522
36,K27M,215.86796533951696,0.048861169982079324,3.2138342459594256,5.434724964766143,2.857979080165868,1.2607509699027322,0.08881828185679146,3.6105160693083302,0.8255263510263401,4.547273837933409,3.6999396517887764,0.12777868960049926,3.3657594202317096,0.7198375085819869,0.11060934077504936,0.24851143096510978,3.8622645073839337
37,K27M,222.82747445681133,0.042018363892811,6.7430246540989005,5.393936046406841,1.568475008681103,2.200134774185857,0.031316229404134865,9.202144609753175,0.7919905636918012,2.5577175512999055,5.494327539208506,0.5789119180865951,1.952272393037819,0.37776630444758896,0.014406309937735229,0.8699179873574041,3.4675337705489855
38,K27M,177.10634519797986,0.044258046579886905,3.7122230386497037,7.080869013617837,1.5294657907815672,1.7998776425583385,0.09478425005413671,1.7899797804891235,0.3525901356595894,2.108600922506889,1.6997093657583018,0.2583919482990744,2.048886676685322,4.120715896497376,0.15943532360131096,0.27252104957531087,1.24258876830542
39,K27M,198.49053408604868,0.04039769114834471,7.897250589215718,9.476055159903451,1.1864201585401115,3.2804892591332475,0.020655005879961042,7.017857833641516,0.599863517320144,3.4084039495061687,0.28128210297652023,1.5909194017283952,2.301149831624744,4.838480038952047,0.0366778905074671,1.3592703336430139,2.1392607704305715
40,K27M,180.2713513596367,0.043977256959453204,6.99564719057573,8.039211041166404,1.7292809027867875,1.8624809600695145,0.05780053364832123,4.879525501000591,0.6143437523769972,4.6228764867480026,5.945459968409383,0.75189574908313,2.6556534258841777,1.5560020549739,0.09034211601633856,1.150243567876912,2.3204345061883913
41,K27M,200.10076637050963,0.0472714801608926,7.025315996125086,9.89089770109109,2.6266332099225007,1.9679279970688646,0.06359939704660751,9.49064736540579,0.45786647862449625,5.47440801174224,5.349575785874649,1.38757560872968,3.1808879960297425,0.4385365506381915,0.16259552675872233,1.8265298156004688,1.7528273298792607
42,K27M,189.41998252935264,0.045381918952355,3.8048250958482184,9.227415292656078,1.9246041988316251,3.109550134038389,0.096647221512465,3.824686389271031,0.3939406446638636,1.4375373291688422,0.8067961145465419,1.544369190530667,2.344924185639188,1.8829203791086413,0.17499034125150942,0.7042850249666434,1.0163027250362928
43,K27M,180.68248126117427,0.04236067037787757,7.59091419579267,9.978731044012767,1.938837057887011,2.658239963467323,0.0978497733650712,6.098851750992988,0.7819126443248327,5.573867089485264,3.2153776204009223,0.07923963600763002,3.1278628803242654,4.118114210957147,0.15202447939694883,1.1918198010052377,2.805335497310695
44,K27M,217.88857465271246,0.04365451436722575,5.918918350172145,7.120473959453381,1.0340978325972712,3.818969992774662,0.050845286933413114,8.716019913679848,0.43260929154022465,4.451710190705907,3.64895772378354,1.8252357762370306,2.6007300841415804,2.8488490670354265,0.09782102073259803,1.3699526777068582,1.900905947332775
45,K27M,179.27461016831586,0.04393589159138651,6.586893802283591,9.679736175009893,2.331363628172552,1.822616076981773,0.08354933821558312,5.433531429237932,0.5178261166426312,2.4317564472140196,4.7377103929651945,1.3668000347739964,3.3193289393786687,0.8016215560291866,0.15863674659377575,0.7710370957195676,1.566607871668198
46,K27M,181.95608254425798,0.043758787921411905,7.6905343865797295,7.692971989377693,1.4927704994989688,2.4525411058360187,0.07708493076185464,3.5685560889174424,0.8156914299678014,5.934378712994653,4.951573335298046,1.373631216722889,2.0095048870701326,3.0969850666841907,0.1476732622382593,1.32651177618783,2.533408310534698
47,K27M,183.3670660374586,0.04500164791698704,5.850470488331471,8.65820321663074,2.198576863682547,3.237847455614121,0.029114608154064664,7.169550260074779,0.7561895185162901,5.023561861065974,3.703171451066389,0.477458979121583,2.5545413766498646,2.9207109506956375,0.033775349972054,1.1451996080018858,2.4955363845788323
48,K27M,179.31815734679046,0.04412944402749685,7.359976064592622,9.126069247321258,2.0178641660660266,2.8879484803897366,0.09240091168747984,5.715504178497002,1.110774424993707,5.960118130716007,4.442338917832911,0.1856889796348788,2.743897601071521,2.625183577006877,0.18205474759312518,1.332113439367295,3.618537358211185
49,K27M,180.5700016217274,0.0426179320447841,7.035318910857726,8.991549369634614,2.626646664966504,2.9475192263541707,0.0365443811850625,6.757562172439859,0.4883561946481765,1.5894031130375894,5.909881131351063,0.617481098292433,2.6689270841252384,0.6836186065499612,0.04944227432740302,0.752720905693403,1.6655925729954812
50,K27M,179.80454447139772,0.04364712380250838,6.937449854579592,8.044774628815729,2.155473567154989,2.598991782877631,0.0915175156253088,6.405629777575314,0.4904255093737269,5.436799628031689,4.8216349443940425,0.1449078963785905,3.15782074846327,1.6902348181885143,0.15669365313814562,1.503956189645074,1.6283239206684812
51,K27M,183.87554896359552,0.041999459402505344,6.122319053112781,7.223366213041177,0.7842392139967646,1.9243337329796293,0.051744246369762575,4.117788222001747,0.961207304955402,3.9175447423833183,3.3799280542746684,0.46193459860777847,1.4325449416490799,3.315298582652413,0.0639470972500241,0.5706247331075878,3.2100257217678916
52,K27M,183.85672078291802,0.04490835291463736,5.25305386036504,8.74128510715614,1.3626676562772557,1.7111014917180392,0.042998867556818934,4.400752047583395,0.7772564498994758,4.333018322926347,2.702737293198437,1.3145451167831677,1.8420807168164826,3.4462227686305194,0.05991629039522106,0.5868709804190791,2.270466757129541
53,K27M,178.54256106724966,0.042977394369701404,6.037023252874684,8.931765179701253,1.5507212319824573,0.9669324943230232,0.08403419524285619,0.4586154544546597,0.539859838006217,4.883772031337422,1.690028210853208,1.8769439611070409,2.1883420117104486,2.7413872803174715,0.1492923305051383,0.5399599071859688,2.113842202303779
54,K27M,179.25552699690348,0.04405515179799633,5.212109329146543,9.293163216264675,1.4599259398718132,3.3066107753809137,0.034467071975591915,8.763523658492895,0.390995342100649,4.534292695607463,0.3419424154661017,0.11385476041642932,2.455022638807248,1.9161517157309143,0.04631277016667241,1.8299959150698941,1.3134172547098242
55,K27M,214.773585411828,0.039404215651443496,7.7566669870983525,9.8814384097467,3.1732495796571323,1.258006448344624,0.025414164846205626,6.739323884399266,0.7845472880680686,4.50021009433142,0.4012882433808467,1.918717826906617,3.9210491733439516,4.743583865208419,0.02101244598273548,0.3676488134405138,3.557346091700168
56,K27M,196.72635087976005,0.04271005924976054,4.692471776555616,9.447103753254538,0.5116144107350546,2.3759796863060103,0.0762554731212241,5.582855945280719,0.7039292017104138,3.767565594846918,5.325902021644596,1.1480419816423701,0.37753717880280924,0.3056404018118464,0.07971931184288557,0.34820124124644103,2.5346142882852707
57,K27M,213.65525097347006,0.04325799681831794,6.242144633805511,8.665717366570753,2.0565556759676724,2.7316343125528526,0.08977857174254379,4.2703840719996435,0.9268483861039898,5.073577105789199,4.134975711857727,0.544902646387411,3.7172377057828876,4.060651768767697,0.10371609420113895,1.906862516660206,1.4389416065383491
58,K27M,181.97415825898437,0.043264439255306535,6.5160179908390194,8.164398897151669,1.3768158623942306,3.502975999425491,0.04486286627468887,8.713395038354912,1.3034687791696926,5.526292177575735,1.4783692470515342,0.18562553668677795,1.8946596006003986,1.2775975083737328,0.07604256378026808,1.6941954235383667,3.7124208365798537
59,K27M,223.8713250428155,0.038768398415683795,4.735439430592995,6.770572208380836,0.3412355146356596,3.563596947538957,0.09672268544656308,6.098037711109631,1.069141026645792,2.633931011095486,0.7176384588977189,0.6733418757372251,0.13190486460059425,4.405825490901705,0.15758333868507346,0.027910323632930556,3.3353696933930754
60,K27M,178.85273440904066,0.044090426748677,6.549368218195826,9.930483542164122,3.18364011824024,2.4855816610850314,0.05949208896499613,6.0724200112713795,1.224473795994642,4.285828167526586,4.2012388723386165,0.4536748862615471,3.6711036978080296,1.139881364377203,0.09590020180094243,0.44306191959754415,3.900232403634982
61,K27M,179.6549046174418,0.04520728772372658,4.364538212220412,6.462773319638065,2.0060815013446844,1.1356160032123102,0.09934862177036621,2.447397269236563,0.37712595976124785,3.543562239019882,3.0728831287406115,0.5405655222457002,2.4632578140029144,0.6660317394325351,0.18650046742172113,0.8726487262076972,1.1108542457493378
62,K27M,178.3258402454103,0.04431957209000065,5.339256255862624,9.224705014820028,2.0892117763407403,3.1637099922099394,0.08229543326979208,7.036198664544167,1.2004506796765755,3.829722946589423,1.5781202186294894,0.15575767091473608,2.74191103847913,2.7638395738806847,0.14976157429912568,0.6434827927046163,3.7396469190868356
63,K27M,225.89744923931042,0.04347596946441163,5.84259811625257,5.205359784742985,3.124397074719734,2.262383906085981,0.042946252999416595,7.445570913999015,0.8397103259963625,5.6170677393203094,0.14230961276828502,1.4394602791161433,2.247177757154506,1.3591406338687664,0.12090147656848291,1.8753818139035434,2.182528879415979
64,K27M,218.43137778981597,0.038068491533424585,7.161345651040927,9.122077047028824,2.417655347068484,2.7822026360336363,0.054956525304009275,6.13531665328453,0.89655439756707,1.3009366369379602,0.09998502018531052,1.379099983542142,3.4684942469831865,1.9682159388846263,0.10770465745590486,1.1337955752252609,2.27163222924095
65,K27M,181.1402660236108,0.04186160610111696,7.585622071058112,9.137310199364318,1.98254733471667,2.548124366855306,0.050567524370752195,8.072653111030654,0.40715656866278416,4.278881922063142,2.538968669292013,1.0559273902019335,2.6643043352892626,0.2888401334876913,0.0864755368911078,1.5885823585672225,1.4233021619480009
66,K27M,187.1652609098164,0.0444079446034798,4.464170771485938,6.095257592353328,1.7544728931378117,3.470894346153454,0.06889210580181737,4.7488293873121785,0.3214539151989095,3.2638074946809836,3.1764718935671654,0.06836907128042466,1.7885557880954468,1.3205626145574187,0.11721495675797731,1.1528672754593137,1.037534927712798
67,K27M,214.2338754616528,0.0365046030903631,6.634432936464252,6.246773393054517,2.2108733403158136,1.8209753496331407,0.055196367749399955,0.9793809489244376,0.9011381005738984,3.8013088023875565,0.4181091444196259,0.041289476177699846,1.7867341326049566,3.4163462447495174,0.18159154902100005,0.09882607143116595,2.3228695869964664
