run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
115,WT,275.3116849233504,0.006459246991633463,6.1653556735024795,0.003952547730937562,7.348990849894458,7.087846890979094,0.61496630470919,1.98969955481423,0.14754873729695842,5.0190118988818595,1.5505405112379795,0.08726890532315612,0.4960013673065635,0.1710561108119463,2.0185380524873,0.0741817855916341,0.44509420756762164,1.0664531676475966,0.03239195717657793,0.0018823372066809234
116,WT,271.7765958408567,0.00533447808142824,7.277253919450694,0.0037971438953485186,6.3036025359752506,7.243511484009193,1.0568414864728006,3.998387816340544,0.09768466318011775,6.117895284934112,1.0622343687452978,0.9021459841013253,0.1856740054564575,0.09391105302424042,0.020665901976287954,0.04376263419787845,0.8283788403836285,0.864481011545608,0.03652300816695758,0.002056225757299484
117,WT,257.4111322225793,0.002891144889897956,4.585419032195357,0.013997558241001786,6.90873765840319,7.048066754967572,0.626255024983685,1.8200201736137025,0.10462530575489187,4.056475831224931,1.3239330139997987,0.0637927215385568,0.08931634210864835,0.12424200209614092,1.258617600739067,0.042726944150537696,0.23997617328415058,0.6766586028952306,0.015664436592464057,0.003169502576143572
118,WT,265.2574001515308,0.0004031661487173231,7.812820175621271,0.0016701082864066393,7.628028695381981,7.3870934919460005,1.0082525744568374,1.3957067762800859,0.1251107493447753,3.980744092659122,1.225279081111883,1.6190742907045839,0.11259931909274029,0.20961538090319343,0.17125525945676554,0.07709481371516934,0.5455645784361718,0.6521713212753965,0.0395360609541378,0.0030868351584385162
119,WT,288.9366918463543,0.004258324341513001,4.411082444860208,0.00177513475688992,7.087224909770388,7.479543310216475,0.944125639272615,1.3940855290390828,0.19444247880495458,2.8950679610256445,1.1371154620654704,0.3164540066869615,0.39716192308217446,0.32872709662911476,1.429231034139981,0.08665881498633467,0.5256077486656688,0.6687920385783025,0.029896955463745302,0.005078670553248681
120,WT,255.5408753621197,0.00026465241645594984,6.916252798444337,0.0168507340901497,7.209608081482613,6.778272931815637,0.43147376109978014,1.6923352177769337,0.15712246219124726,2.604679770027077,0.4119183112611601,0.5026414919915734,0.20665617961032356,0.08236325348459314,3.25034625547518,0.0648846506111704,0.3185237115364333,0.3568414055379473,0.011850321916762496,0.0022858124119684796
121,WT,315.20609706048725,0.0038539116812984203,3.593323158031942,0.0028410016539686432,5.355546248158551,3.556375738116597,0.5139419849426949,2.872514485169068,0.1418206818085854,3.6149546959546677,0.25116120781380114,0.9975383269119933,0.10123135264840089,0.04250731159662957,1.7398852744721613,0.08326506796223554,0.1471358379176264,0.6870076842546714,0.020376153207538154,0.00448697703087261
122,WT,315.376489780777,0.0022220312621116277,4.274639964995321,0.0006620021278414268,4.543062432952366,4.614862626719872,3.319769863510082,4.2993066239683175,0.15093042303221868,5.153923944935798,1.306458921310941,0.7682534283784102,1.2715006137824054,0.15785008029661785,0.18554379374367347,0.0869444304829115,0.16375178041906624,0.5810987803233063,0.03972169906858982,0.0043530616077585935
123,WT,299.6026255091376,0.0026289164477256662,2.9573043648001525,0.0153046020823028,7.388705781834252,6.587438982424303,2.106084898378735,1.6383255446451432,0.1855084914050512,4.576058571709562,0.2650170550389038,0.8667917490442916,0.07314750491791253,0.4864674173302657,0.5171611359597168,0.09902137113101375,1.066709581726219,0.07872429056910202,0.029636892433816522,0.0007498147063349074
124,WT,253.8997133264553,0.0027805445631408857,6.916042439178727,0.021062059112381935,6.236773911109933,4.8579968358408,0.4628927743078274,1.4051817968503406,0.12194652239534842,3.74615002143684,1.0099852807128076,1.2456708639106935,0.2149013838760296,0.07641714933301656,0.12836195642837003,0.042228520903682905,0.013781216249579427,0.7489038038665004,0.0011699767344016954,0.0023914546640712697
125,WT,305.35555127276746,0.0018152266698299988,2.432174804252975,0.012902081699608423,6.694684915635147,4.888713873931375,1.078626758717415,2.529039622770625,0.058457097811916284,2.45004341584447,0.7783233723075376,1.2855302521623648,0.5550826946426659,0.054604751696020186,1.5616579986227126,0.07125755206542839,0.1851157376687978,0.7931490800818756,0.01398640477495586,0.004276670628315575
126,WT,348.2936293514382,0.004893053652221364,2.002102659040969,0.013782043637971864,6.470313868876176,5.31562742056874,3.8950514948749317,3.4329319360897435,0.1458221549017528,5.464143479339116,2.309979026315647,1.6940390988298568,1.1161314423930415,0.17122824912235002,3.6629589708971633,0.048176584439395924,0.30630421214615833,0.4543891779890319,0.026379689487671245,0.0032825552507106215
127,WT,287.9998035678385,6.517735690477486e-5,7.035972378891348,0.00894012625560476,7.31519194916735,5.831562322224471,1.1085017925964096,3.256842303875462,0.14468106666781363,6.965441485185024,0.431975008949283,0.44406864408856617,0.8401581445348251,0.24818396734730314,0.4326383827147192,0.06269910651191966,0.8066456663373037,0.38255383576143137,0.019721882174415367,0.006172404741205352
128,WT,321.032306093953,0.0008110306410324686,5.973038938407919,0.02147664499018135,6.058781820042464,5.1899966196870455,0.8951556784927635,1.4818746327789256,0.1608936860053457,7.983397800323716,2.1192399447474486,1.7379144409134986,0.35493263934396635,0.1195434216787633,2.925419241652819,0.09662110198586177,1.2636928451288223,1.1698148764448981,0.00970589215262465,0.004501897748549093
129,WT,288.5675567237257,0.0043962806807932835,6.497059824462971,0.022885123631123633,6.713950742492215,6.870455017595776,1.404144264239964,3.1243686096144216,0.05259142023119063,3.423206834098661,2.049307787064273,0.5989715200944001,0.7992981164648508,0.2006829418478704,2.2780603782141147,0.01754136716044639,0.9274083017950808,0.4014668951327669,0.0016744264855939272,0.0017198717019422194
130,WT,256.21155161159237,0.0008491913450161333,7.580450034923125,0.010119270562935784,5.847171628379487,7.254320030516219,0.879444696186705,1.3724090614606472,0.061789998267426614,3.9437682865181674,1.1830588445424777,0.2603050578728696,0.2584303534154527,0.1288274226125816,0.20274301647415338,0.018158598118815386,0.2183676162542795,0.6772272803697996,0.023859712430057408,0.0026729524141164223
131,WT,329.4504208579287,0.004831327154980351,1.7923323673206766,0.00019800447241274943,6.118583762253541,6.052501422684457,0.1845501779493004,2.782657599161864,0.19210313770897464,2.448955913422572,1.4991936102941443,1.2880066805977064,1.2743783983361952,0.6198705831033133,1.013864759028115,0.04599765949448948,1.8748990741858798,0.21730438871937574,0.046587275253073636,0.0016957377032115867
132,WT,254.8516370912433,0.008107699402415097,5.189574736495686,0.02232059379568148,7.650306556240144,7.093325132028398,0.5089468324936295,2.0108868053001,0.1874645114938602,5.663897986781424,0.33465964699999434,0.35983874705269014,0.1271024888035992,0.07060248693111171,1.8857864085227725,0.0805916602426046,0.9893541180296658,0.21849588582444737,0.00017741178863073026,0.0004102533695507979
133,WT,278.90385650150444,0.0080797230437528,7.608903169442341,0.005343416070787513,5.412754797930328,7.020530514701533,1.1638405294784988,3.253730187527756,0.059771915747506635,5.218994381349748,1.4027683261688115,1.153655573188337,0.29599147080122185,0.09696292108418818,0.4117114891770006,0.023669182538762518,0.03377578673290737,1.3148335579727972,0.027296680213805824,0.0030726872515014934
134,WT,257.72153582482537,0.003608768334089573,7.5982206060510284,0.007195914257435611,7.743220392854156,7.080859546562725,0.44613478056101086,2.340739819686783,0.07055125370340425,6.2089357040082565,1.974357928058589,0.4141417208875534,0.034516449537569285,0.07194242388728844,0.37175573564355224,0.022399583234585723,0.20217497488578837,1.5969187905375795,0.023958544082868564,0.002300097341243719
135,WT,282.4792092111795,0.006267984255875176,5.873551438946472,0.014283744217477926,5.9251361574049595,7.2128019304102144,1.617747831720896,3.4823725433235024,0.14252331486090408,5.31761060713358,0.6376367737477081,1.320814305958671,0.2766682722359912,0.15902341088068306,0.21459293743489005,0.060380654352010246,1.0347677834052111,0.43388614015003263,0.02113512081901838,0.00042353494286977665
136,WT,270.1962915235011,0.005787319335836807,7.566956540758769,0.000161727221718149,6.402883375575615,7.439946955930641,0.120997069757659,1.778139777087748,0.15441415128953098,7.727330954795716,2.266815416953565,0.17064003054731047,0.28057244616095145,0.012199185550930636,1.0364709568943486,0.04692447711350544,1.0007424520665986,0.9677324194110377,0.04161023632484033,0.0019269323294841148
137,WT,328.18150228619146,0.007058793104777156,3.300889271998053,0.016698556099266584,6.199094844159456,7.040933488424642,0.9612759790953871,4.671236018083915,0.17539387018245844,5.08762965461398,1.9286026861829968,0.7228512429301581,0.295540198340263,0.8695796238571722,0.11145946231451265,0.06546013566817818,0.5882856018846303,0.7730529747093853,0.005123460910404035,0.0030958875665603484
138,WT,258.81577766704004,0.0028335942888847374,5.776504593059873,0.008567126145740563,7.518113132420497,5.99158571539609,0.6486834002137114,1.9223312549516856,0.07893779929883347,4.945625618979868,1.0432160486468218,0.9113664663818217,0.13096653663082497,0.09593044321376813,1.0886463204680328,0.024703662639312826,0.6596940195031457,0.49848853653842257,0.02572670087365625,0.0020501994509481395
139,WT,336.9754213573176,0.004988686729637032,4.064062949719256,0.0021554750035948575,5.599142983170737,6.032645658566843,1.835618742537691,2.8837431675600533,0.04955118476441905,2.9143468433748048,0.6554268836461961,1.162446554627021,0.9690238329539986,0.343466528904788,1.7122876324550722,0.0038174714167782536,0.7451957357622314,1.4719183207039812,0.04446534658200693,0.0020586120361994866
140,WT,270.7348367562586,0.0003586449674660027,7.692852177629407,0.01661633495448071,7.293934934313851,7.797932901331907,1.1285267762525437,1.0517075198833408,0.11254996956843095,5.76791014030429,0.24273808945403977,1.9486317175273689,0.06479868989635605,0.3205178227749242,0.7767488707141297,0.034894263136208484,0.8749819648618873,0.22311226634689751,0.01363576168289925,0.0042828372847237275
141,WT,255.180512412257,0.002296713035863814,6.330323812632829,0.010196300700854267,7.7300815730025585,7.0239660526767045,0.9877444186422724,1.093094840901196,0.16936936504458586,2.814203977980431,0.7126959950840005,0.4371251924304311,0.26193796425466187,0.19751699714696017,0.7185779599442625,0.06280426008057172,0.11689957433520179,0.46429819325346866,0.021711411161201295,0.001661199490685017
142,WT,304.85635633369185,0.0012569887758244862,7.9201113072370335,0.00393003266422854,6.262027177914556,6.468830768746455,2.693749087058785,4.127985875523961,0.06884608116022625,3.6049045698064184,0.972806030705905,1.4602384868261011,1.4954685660602487,0.1948547778713205,3.4955848344027185,0.025413571205730075,0.27402679641676986,0.30683365238165633,0.04112800351010336,0.0021707976238071235
143,WT,267.78088824659346,0.006710066999205602,4.023588207392224,0.018014095605518206,6.39214516901482,7.736295434733267,0.8274577742703979,1.2535477288966599,0.13563662361472548,2.758837908044625,0.560761679220065,1.4590721815275243,0.18766400338392866,0.124381689848387,0.7922312794738997,0.044034795144736405,0.611847802662985,0.30784142357248095,0.010794048690647987,0.0029620288502654746
144,WT,319.3610776072851,0.008976179774131338,6.120193354622666,0.010273740651175596,6.22211607064269,7.140076863756299,0.7451818936728837,3.210857074157304,0.17556744892752152,5.85792356925602,2.547328063191023,2.0746189201898457,0.647134472561248,0.07999153737264184,2.238722253836619,0.09786659947453598,1.209390659100458,1.1378503189036275,0.019150160700187963,0.0029791672266274755
145,WT,273.50736428974915,0.0013133332655498775,7.4916361330128565,0.011747293955964015,7.468166433063057,7.434954937565581,1.4349620840567257,1.958880481777852,0.12075155904235768,4.131750144337301,0.6849371873261219,0.1560196816139616,0.45134230239028134,0.3184458143504284,1.5888570781677533,0.053139086594747593,0.06809857920419572,1.2156386582079652,0.020658788449727582,0.0036868378868433714
146,WT,318.7183226338844,0.006503897081940853,6.040476434579426,0.023500688974574108,6.960551574061501,6.542313302821558,0.2540317747898532,2.364771823637988,0.17569521097274993,3.9759033572619034,2.5416586316407765,1.7129312369166265,1.2348532121812443,0.19950953079599554,0.45496502848170844,0.07832551986785903,1.2733652528133017,0.9328941985869639,0.005187182339008639,0.002837337862903526
147,WT,257.2487827172641,0.0030784461362519237,7.041555339426513,0.02009747795561351,7.931140347674904,7.02327298045937,1.1465946775290219,1.4813071874787564,0.13752311030792802,3.742112998768054,0.4862763296360111,0.5152757995690113,0.4936467297125807,0.17221962775382718,0.1456971690088683,0.08555913351078487,0.6373248107014179,0.30674195314864644,0.0019848825889429225,0.003356954323589772
148,WT,353.92073820613433,0.006160357420408185,2.445089403685971,0.0027704113991175866,7.69278195393473,7.867490486163094,2.380583098105458,4.976868481221999,0.014080721568189195,9.536948580184072,0.31320602078944315,2.3778849850434796,0.7811977451209353,0.6731645820271746,0.814519376554101,0.047994170786514995,0.5126376466534139,0.2785306639697116,0.03906912254803384,0.001927208377464682
149,WT,269.9135824081987,0.0058092593384167605,6.563282817161505,0.0019412820192033825,7.8280634188880045,6.251318047547539,0.8568287245506566,2.2398963741297933,0.18158342767708047,4.14871210591776,1.3189328174618664,0.4477276272794302,0.1870306283061231,0.12824666738473686,0.851349148256347,0.07463717820925017,1.7347551923089548,0.40167951923756523,0.03236325952369582,0.0011903893202116806
150,WT,266.8386898428388,0.004717621062272527,6.689264892414219,0.012516671318708783,5.54538562141986,7.35512000974643,0.5904359120511529,1.9528511258734382,0.10212398504754398,6.602836332067258,1.1128629400828272,1.3184519161009802,0.0015131824081480172,0.06521827557725342,0.791602082719633,0.021748957221044737,0.8520434919250427,0.6233984542414361,0.020757149013912807,0.0017792328977734796
151,WT,301.55769214065754,0.0009510382385310206,6.82299364603316,0.02262528270905035,5.080133833690353,5.624559496335884,2.2385941101098292,3.9139860902190446,0.047381675462177586,3.007102310165555,0.35547944935293146,0.4942276050023916,1.0624671492259523,0.1306803440404717,1.0920243973483683,0.013185827990005712,0.3786277468201993,0.7697419551275044,0.001586413725986751,0.0005322432758525229
152,WT,255.52279216875442,0.0068833175799350495,2.0867968929404257,0.01915331357332229,6.464874210388234,6.092975187281627,0.3295416164566345,1.325471325108829,0.1334630062401282,3.490709313241503,0.5935332939281478,0.6553346899285463,0.11389815324150188,0.04410280157395023,1.1364743528127124,0.033069798518475926,0.45627459902459244,0.34565562890896717,0.006453199404736518,0.0002973238740765176
153,WT,319.8263709743447,0.010733533552193409,6.212762278699506,0.0061334905246484585,6.074667551653177,5.04687536846538,3.256358789243924,4.896964325674023,0.14349984187291126,5.75693755162004,0.6584542787553024,1.2183376907681742,0.5003656262718708,0.24235184900088735,0.18533389286046542,0.09694613165897545,0.32064068013545516,0.7412849136776736,0.02037345974021585,0.0033981121784297137
154,WT,312.2026639287535,0.0071583169829339145,7.353116961525005,0.009907662142963252,5.233755632504797,7.409981253412778,2.3037923500747777,4.968796307398756,0.09691288664370819,2.895856079395589,2.916874413959247,2.103254558508083,0.7138093194412813,0.07566361915319442,0.1966666157309489,0.026346867691854948,1.3779943779218105,0.9143960331625813,0.022565702395259856,0.0012247425822288945
155,WT,326.8177549004415,0.006494876562289375,3.339045507896476,0.00043824395892268914,6.773032577308198,7.9872795950832325,0.5405507029292673,1.749143843171834,0.05178643746438567,8.066844953631788,2.854609230140335,2.2681532735080117,0.0193721311991516,0.4461117497355473,0.8267625570388482,0.02114437409538375,1.5679536431338996,0.8711336133983807,0.03759715373372017,0.0017510046713970968
156,WT,257.8505921760229,0.00331062534450111,7.675976238308141,0.003620875856988737,7.4625607840125285,7.681580897338334,0.6670825448982435,2.023347968211727,0.18911540253795964,4.483184667548901,0.869627957059673,0.710256804255804,0.17837259916524398,0.10394297397005217,1.2945298566332124,0.09121186660821887,0.366635301171733,0.5725465207573907,0.02701891276331993,0.0037440320026176335
157,WT,268.89074303407745,0.0018112356737483546,6.482995466341212,0.00249723422059513,6.400550205149497,7.193306221739036,0.8860778862380418,2.1774368730048153,0.10918465829177533,5.3660660503104065,0.9659899656187056,0.5814444089816782,0.17130446038579714,0.1726723506899256,1.8159737292838993,0.03775949267745693,0.5920908453829837,0.7666636378504462,0.04627926370423936,0.0032672205324950536
158,WT,307.905432499039,0.003500544775516845,6.807308968648143,0.017732783558012825,5.369791743881375,4.010431575548049,1.40807025030417,2.9399181341409633,0.0879352323702014,8.929420328834432,1.0402446452101075,2.808122928701043,0.018407605001408145,0.0953093871867259,0.11485321020120143,0.036176677969867364,0.04061510340236296,1.420019732739515,0.012705874670790047,0.001754531072347614
159,WT,283.4101804137299,0.0038497670228805543,7.809908453849579,0.003376893846940677,7.827948504461177,6.8865850770148525,1.9426973474988454,2.1773920347991855,0.10498699469448289,5.329607055865861,1.6866017646864166,0.12892653733630233,0.32054650451961786,0.15455163715069592,1.390873595425803,0.043532868268156846,0.2324556276993917,0.6497156875196717,0.02598660202501514,0.0017508376811296547
160,WT,281.60272879650796,0.009486007902642648,7.842703997033777,0.011710749866273809,5.185208151493441,5.589073735073596,0.4299463528919134,1.8962513250560373,0.09251789823394638,3.1241479040102353,2.7429944121105447,1.0334582106148487,0.06627292382370444,0.03558051958247114,2.2572176166956703,0.038841607576722635,1.4037221036388672,0.4442112129201762,0.01779409057903849,0.00018286127656363255
161,WT,278.29285922306264,0.004096180857438321,7.004938972591426,0.019415023764288206,6.942770330123144,5.496114820567232,1.3111364882595535,1.9084577399531044,0.07700623186994283,3.448087829899329,0.5932501394989271,0.47577924680796413,0.7399353236800478,0.14452538324712574,0.3944654797456785,0.040791386722739555,0.06992534845067966,1.2888077475413853,0.0037860131427467788,0.0012832972151175517
162,WT,352.8165053714213,0.007106642516746642,4.733912367380851,0.020702549101167714,7.939234258217908,7.822791829182126,3.696907968728624,3.8082305746951315,0.0025558366800988164,2.1321861142889,1.3736818399104618,2.063825036899715,0.39281688753083754,0.5201692824101058,3.77017042706568,0.005236473461164265,0.8137265818084818,0.4378379447256222,0.00019727506608071058,0.0012026717746583197
163,WT,350.9973651017883,0.007107706345022362,2.9995584242094995,0.008560986873461908,6.4871547809108305,5.027527136686541,2.923238630766016,4.081129935624163,0.09810468458693236,2.8436136979289355,2.6328239557423423,2.636782164570127,0.1906079796750242,0.5053994998990081,0.16492859251155334,0.03647961953292906,1.9147582990780911,0.44738998422982545,0.01523150262289449,0.003852313672619105
164,WT,256.4094915231432,0.001463979716371168,4.903608645487452,0.009965024572757192,7.811189800202444,7.449748828764771,0.5726783540229183,1.694157368598556,0.17950366750998692,5.2682583863281875,0.9162558233673961,0.13947939308076895,0.18875648860968722,0.08777888501083916,0.8979506206433273,0.05544059148638271,0.1817564552637621,0.8059355067270297,0.0202666179607797,0.002156298539879248
165,WT,300.3977961466491,0.0019827394534592205,2.4779873525322076,0.010914244301138604,7.512847469561077,7.27152171989,0.9044194121511744,2.326508402080541,0.022233562187114128,1.433844801311035,2.107177472514532,2.5562038074599975,0.673662725017588,0.15299312323322523,1.7629113052849794,0.004723260747634628,0.0899853085419059,0.4069085319725141,0.024871089051225523,0.0025892343191036954
166,WT,259.84236224403185,0.0028666650257155465,7.585921527262786,0.015304242385085518,6.420981067272643,7.4294745868428125,0.9853303128948122,1.3335188232122543,0.13191814465623344,4.850329916991157,0.6256160986107488,0.23593855040781553,0.04429606078359516,0.2124502446353791,0.5509041737861249,0.04738785512520277,0.8043190334759565,0.5380045021835498,0.0159841745034441,0.0028693965965266998
167,WT,260.5816478800224,0.005290533878789542,7.037544674520243,0.00298682503523716,7.616845180541067,7.561606865822355,0.5276834153074591,1.6513544186638078,0.08086376844151545,3.983609980581374,1.177757163906448,0.6855101266309095,1.096956356340647,0.07593702981854634,0.18038354147651472,0.0375329019092583,0.4272725923013297,0.6437837219666259,0.036645848893698645,0.0015287731407187732
168,WT,264.50049798184426,0.003161938973310445,4.057061646281121,0.01706787494435424,7.975659800369829,5.7210724885188045,0.9022046223057046,1.2805083862687905,0.05205477611100025,4.231317334563858,0.892972768090811,0.7967694555455953,0.03733274929226712,0.12696668732274694,1.5453656435656027,0.020545673474966858,0.12980375870529798,0.7050601550951072,0.008086400704572932,0.004203968193562048
169,WT,271.77783791120373,0.00556616406712848,7.093671854036972,0.02114214419731861,6.101979528569062,6.709203794467749,0.49009467481696833,1.587394745555969,0.11017900386703428,5.717888689583801,1.8461274846487423,1.4623650335860232,0.18841642761752087,0.09547753325717542,0.45784737293338323,0.047545363149043375,0.6503772181752984,0.49896399746021325,0.0022479935762509833,0.003758689060376322
170,WT,253.20175117924828,0.0008434049085211875,7.13508784758904,0.022069654592739435,7.191189417253581,6.365343660071723,0.7686182960205847,1.7890871925661156,0.1587814648790531,4.9524582104068315,1.1705473304841103,0.27495398905247087,0.1195803314160496,0.1170431066870936,1.0964351007755841,0.07505159599587212,0.10925762221099188,0.7625953118497274,0.0005377878723548913,0.002805305403250885
171,WT,256.59286757618315,0.006768419957496035,6.51230410637245,0.013427791383046872,7.905998612032106,6.492535760360002,0.7940609768516224,1.3967293576609385,0.12644472663757803,1.6826088693999253,0.3737190477533599,1.925827691483336,0.049257583933602994,0.1526790061159728,2.7314079868034136,0.04833301137995289,0.24564709648664418,0.18094278325744811,0.014079450380026328,0.00021981097781343298
172,WT,266.9581856817006,0.0022429276699947338,6.110248409862768,0.0006473018008274546,7.3065493324246935,5.843572622472151,0.2980767386261214,2.327278377992605,0.19060535726078445,5.425439658514121,1.1109054948942114,1.180028118929643,1.0157312293636085,0.01875146780100408,0.43386568770127565,0.09584071429820067,0.03293106487286174,0.9783823543703646,0.04305684861001953,0.0018167287648856642
173,WT,253.78579212477752,0.0028865693061109095,7.558468374751911,0.013227099536646735,7.174793914574978,7.731132157349346,0.757128391804573,1.8381446746164745,0.19086405497074127,5.042739300351071,0.37149986671906976,0.4837840412892648,0.07134088733603679,0.12900535457317663,0.917396329068482,0.06484767776537026,1.0192854209441355,0.26814781695536194,0.017161990880932895,0.0017361672998573562
174,WT,333.5760183476619,0.003013532434330601,2.353945965106254,0.0019983965281642033,5.450289817869163,6.285876677734898,0.025948871152539965,3.9369340713750844,0.19022459735933217,6.171689855792555,2.4344642598681565,0.6683023818727207,0.6167379343646071,0.1790708699245307,0.5555032783784402,0.07035673590990381,0.6632878683828745,1.225456859243847,0.03783863257608236,0.003563634759578137
175,WT,266.9864298977465,0.004761948583129924,7.801620613922686,0.0018394181614952993,7.8392294421412325,7.865918176976039,0.8087889198350235,3.5448797350504684,0.07624116899969141,9.297353349129597,1.295982274477539,0.23907492853672294,0.0539217814530042,0.0874103369830162,0.0250374189691923,0.03712755337176414,1.1945381605667051,0.8082165747159902,0.0475025127062047,0.0008228761493008031
176,WT,268.36481778043026,0.005603611471309439,6.3106317600361495,0.013367131795521412,7.598556434452882,7.33477520992009,0.44874904130341414,1.643087234966467,0.08953000843126899,4.9053926427546575,1.975517027267487,1.526187605388763,0.43643075617942145,0.07816797935293417,1.3656041092361453,0.056448812403284115,0.13129256180915583,0.8581561188314569,0.020657889121684193,0.0005777360179705963
177,WT,283.9742179567494,0.0017258356436621125,2.462215263156641,0.02244980759090207,7.054269687552205,5.410128445958205,1.9202422602587996,2.646425660337351,0.06385695410083728,1.9823905563725126,0.43694571798577025,0.24935567083825264,0.21144718018502479,0.12019490720027481,1.40690206616516,0.07034425587807373,0.08392512523646309,0.39977893875831616,0.0012330771943530258,0.0023220970049221434
178,WT,282.6347900128569,0.007445282155587679,6.021385593096227,0.02039696996796278,7.896241820307838,7.336532522814816,0.3808249143982896,3.3996493472102967,0.15464516801979744,7.804302406538933,2.294856007671945,1.211511100613792,1.5358715115632884,0.022655207112470037,1.5611956430280176,0.0412842950210199,0.23714474714492806,0.8316414244081682,0.007505110714106375,0.0007725170606528539
179,WT,333.6317638106697,0.008163591785879847,7.087822896859301,0.005635080154550859,7.3768750460794585,5.983376904017197,2.8607961377423425,4.1694104974386095,0.06685201585390707,3.332707715725506,2.757547018985904,0.20222871218568272,1.2688409730188273,0.18728581556637702,3.643951347845725,0.059800390112291636,0.5967224706813261,1.7539637389869132,0.03513616714992671,0.00014014565335814964
180,WT,332.76972315689574,2.9809975919356177e-5,2.796394572226183,0.02088015988745157,6.71805074550009,5.788891968868826,1.0603071085899012,1.883323706269342,0.13636909637659322,8.280946247707147,0.693960306063717,0.7249567427169413,0.150457732780074,0.7842895938274217,0.7048366306107485,0.02279737259075958,1.1432873383142856,0.1690633287026052,0.008979806294879017,0.0007063044977140533
181,WT,257.0871659414981,0.00682134104973422,6.51372056886702,0.0002145818087373407,6.884990392972981,7.314973729751685,0.9842642514905198,1.3003167427936972,0.18028279367301803,3.895125262321898,0.3740854815478609,0.23478588514698817,0.05983073078187001,0.1755908650799552,0.2336556394485078,0.07288587198185971,0.7950284100157665,0.26775325022667046,0.034673742773971075,0.0013586728165658477
182,WT,252.6982889521351,0.0015523042288960772,7.254963379634961,0.019779689152637673,7.8596994577422485,7.4952778944275185,1.3509812661506582,1.1750071515318272,0.16934312492389123,3.4961351466035238,0.8515148017748283,1.39551500349442,0.19513829381964437,0.21114674348181675,0.11747980587119354,0.055654656920065076,0.08161540789301834,0.6404483134086788,0.003672243312033308,0.004019075468975274
183,WT,253.77556172415456,0.00028652479154698526,6.75963918759807,0.016268335305228237,7.642227092880019,7.5103290665084605,0.472663212776068,1.9731155210934666,0.08397270477958156,4.919824729673317,0.6788820059882006,0.5373187124415049,0.08476090260113955,0.07815018586682217,2.3713185334754043,0.02064395721817564,0.39805520415499396,0.5586419187796087,0.009444160282379493,0.003990256731436441
184,WT,330.4971670961391,0.005974037073020911,4.820814536347197,0.022075486098722726,7.709202625542797,7.229358649601578,1.5583103452872757,2.0827952136520045,0.06304526271775734,0.9316608511339499,2.560356872128093,0.7651524802804377,0.45403477842588247,0.9155495128426736,2.681401968386008,0.021642766346542722,0.02848887853345561,1.089688859568751,0.003237229185571587,0.00208486462633124
185,WT,309.8505276896275,0.005307934535712358,6.33217369611958,0.0038976539489092334,7.910551501940654,6.22253124462991,0.45218892076267636,3.138488663492134,0.15740268711754823,2.8434537334928054,1.6304871401411534,0.7013132531733819,0.6258723401057079,0.08249427811307153,2.9396905255767294,0.08340539626194911,1.05626435610384,0.6801782866940853,0.01729570697879992,0.004950576292580412
186,WT,316.87330478219303,0.012549768032305071,7.32910814235713,0.015944274638941193,7.1253920328874205,7.103305524486927,0.38000721105907775,4.090681003972437,0.06031545763682447,4.262771113548228,0.8537676313890337,2.046079543241436,0.6773157939880763,0.0443617039652886,1.9990671661990111,0.017915374574061553,0.18470622899406575,1.9476270284032782,0.0017904797855146318,0.000380026959665933
187,WT,293.6669521930764,0.006668146766024793,7.889581970696249,0.01656360726020769,5.230757165324791,5.061378379648154,0.8057712778714791,1.545325659794603,0.13199402820408418,4.01399329279565,0.5083376658977535,1.2895651654432623,0.24469030404765568,0.4122149942626236,0.9852135933851296,0.09887948069261479,0.5827880025276829,0.4427634481218168,0.009559979169095519,0.0014975412965844083
188,WT,355.6201798053776,0.0038958815387886763,3.4058324604731016,0.013318573025907677,3.704235858629852,1.9280010085449852,1.2274906703220214,4.163199452228325,0.06787801155644746,3.9535465484697605,1.810487727105592,1.2081216161023762,1.9182169861117473,0.0016182579907990102,1.887578784779609,0.04603357481508894,1.8164792591471297,0.18083702281773184,0.01625096882491623,0.0014327680411093738
189,WT,345.66117640118296,0.0005208324887269401,2.504661287815855,0.016076444738695968,7.5887314778483255,4.803495622342333,1.4929150625061622,1.3909470738039085,0.0672164902228963,0.36433682198919826,0.00016485058001097785,0.5821757025872142,0.7286111581424527,0.172275817384563,2.9209421729069494,0.07023379875138652,1.4247540950581719,1.737156338611756,0.015624773827278893,0.005607556678155686
