run,condition,CF,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,d<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
36,K27M,198.765243694683,0.033402407235430025,4.593494191882657,0.04425852448260472,2.0771201633166156,7.837554270077663,1.0332623059604844,2.7080471962520694,0.07100080797904897,7.320876927734527,0.6535320600104414,3.0582167082798253,0.2589798120275284,1.3596996462868758,1.4956991950380867,0.1049957303265484,0.20136887505511322,2.3647695291766255,0.00248623625141181,0.018397329666862867
37,K27M,199.33282519024044,0.03504306973967076,1.7127640805336837,0.00010909409055736825,6.557677034500012,7.599326321157084,1.3028284077457797,2.9193015215520624,0.05878867902666796,7.97651468482583,0.2663995661797636,1.9616002614106063,0.3481497775691111,1.6648207430889848,1.0072679789418522,0.0964823762785964,0.6813314936546989,0.8869207140827968,0.025384259450591185,0.013028285782219196
38,K27M,198.4070027173405,0.03008288726279556,4.571667281106871,0.00531996320641585,0.9673198343923182,7.548171550879482,1.417212638507595,2.110184334157991,0.0917888649809597,5.6201855627260775,0.32750013251292454,2.231769407094586,0.23381931083132293,1.915397259634619,0.43476565408139334,0.14361912789744646,0.43456083909188675,1.0882706090199923,0.023998506122676715,0.02052011115112303
39,K27M,198.77916345041388,0.038323901650395044,1.6118446592000657,0.011866520863491931,6.825302055601264,7.737681307056017,0.46859531490503475,2.7678496140154847,0.07635522835633306,5.507508475908454,0.40638049336078497,2.7107153936083854,0.5537472345739038,0.5942155200711069,3.302551032509066,0.12174882404303726,0.255838309085477,1.4566124553336588,0.018561090969200607,0.006530393113196635
40,K27M,198.09767280092797,0.03833409755243309,2.242827496688636,0.011729428243465945,2.292544079322532,5.911557884807004,1.2186785842287498,2.032084095178738,0.07811206541592963,5.5445701967133605,0.48107894124582595,0.543456271227779,0.007893173344446697,1.449018079430542,0.44099256506366696,0.13715323974002389,0.21482845017375005,1.6236405759038302,0.019384151217825486,0.006572000976264065
41,K27M,203.4673928989923,0.017587170383098146,1.910353125987796,0.020385722713963883,5.653399177172023,7.487696777468178,1.5624504014105434,2.6986778935006703,0.01826051006741501,5.389802712501706,0.5189488865768358,1.5704175470537385,0.6653266832715131,1.767384639000162,2.657207878405347,0.007131222942165981,0.1201731279453479,1.9307862450410458,0.016234650345533334,0.04484717044405239
42,K27M,200.09908988602956,0.015537143191306979,4.277795678111734,0.014865004551011828,1.8344568152910283,6.055565890229509,0.6103191944324933,1.909574307099831,0.09606914734596898,4.222696714279992,0.3619875671581731,4.446049224015807,0.37493785554863435,0.8249523605131687,1.657239851671607,0.13876147778370693,0.1961093507439485,1.1886655755184998,0.018528697381430217,0.048939028275434095
43,K27M,197.91584776645195,0.03340609762936897,4.509012758514326,0.022603067146614406,0.604744214398057,6.528897363183267,0.966646941742767,2.077979205499988,0.06413677162509374,6.367225666716834,0.49342327711048145,2.064729242978601,0.31390308709812453,1.2810402039279754,0.12241959789883587,0.10497565032052555,0.31204866724125446,1.715795982017728,0.01369387026773594,0.015267922610806459
44,K27M,200.57300440541098,0.025765064153504023,0.984673956198948,0.028965855387407355,5.060960419848607,6.815997346807468,0.5172826064860186,2.3301188759085316,0.0723043989308371,4.340312433472287,0.4104385253788153,0.8895274251698059,0.45227759443994225,0.6754338436260064,3.35262932796733,0.1107277240463653,0.0820450841812998,1.398478964765809,0.010654856816105956,0.03090311127006095
45,K27M,198.7182164711535,0.03144702925570496,4.329858519719732,0.016621723383249652,1.7286525473657042,7.253103265010589,0.36238156695198864,2.927237684969156,0.060489532988328994,6.1461215417271315,0.3667472443065016,2.2353611739853,0.3086724047960292,0.4265153392952245,2.4132653941836537,0.08645290623452573,0.4508645457990888,1.2557143311248793,0.017823942485477678,0.016936461927192007
46,K27M,198.48784232994385,0.030694381046903415,4.604454395079318,0.0022474642351505117,2.618545706879514,6.897409783133389,1.3518311226077948,2.330518880238401,0.07032158366448847,6.8401871639796195,0.7595364969980583,4.202554341823386,0.012093976038644016,1.8469529224863632,0.6665264486907984,0.10731941620622065,0.05841042796842786,2.601070123047275,0.026626562528201076,0.01883064549216777
47,K27M,230.35714869527334,0.012457723812087386,4.974245265297974,0.007146108097295332,1.9755860984081592,7.83469538210095,2.4494483255101853,3.0961953859641884,0.03486752088692155,5.5433354928672625,0.5098748390881225,2.621394717400332,0.46178704941578386,1.7611606780296662,1.2205900241448673,0.09835575745616762,0.057270207048902344,1.6890345646701233,0.030580502784013884,0.039353014597744325
48,K27M,198.01779355775201,0.03979861986208753,4.658091847554398,0.03732276584326656,1.4799402162899922,7.789901491732879,1.1195057913738073,2.4582457329854877,0.06367785092844855,6.019600353225158,0.2020378709328183,2.539900791119641,0.747396062938178,1.485894707394411,0.7833703414925289,0.09355515149145681,0.6266722510623394,0.6625542751984363,0.005897782247525861,0.0051814331407945445
49,K27M,199.72040264392268,0.013109439561689782,4.867213950320776,0.007348836580515018,3.621116571848364,7.898456855338627,1.2828624776657587,2.4353325265149417,0.0612317568451041,6.19945796342786,0.6018979710688819,4.516660149866048,0.47191943602266356,1.80349036994108,1.770764993050605,0.08641598414275897,0.1465138280209478,2.0787290042763353,0.023619349066581568,0.04993246160948297
50,K27M,198.59655544054837,0.03952181682890165,2.9173743164181083,0.03243901400638861,3.4164351737454877,6.354433778235341,1.4117654596231834,1.6331489173594882,0.09286234617928671,4.5409787239515085,0.45941938855195813,2.662521631236361,0.318835623617733,1.7114548422751819,0.15583598201546633,0.1545124684900439,0.12486069365362351,1.6015676158089307,0.008269354262031629,0.004438088058323019
51,K27M,200.29646543516031,0.022942251915120903,3.6528000036037946,0.009902323049471844,2.986986746273571,7.989491404837887,0.9203700252500652,2.4264539486171732,0.07908007187961913,7.647942075969867,0.7475503550914635,2.774361788678403,0.5953519361021485,1.208915380513913,0.9240721706703767,0.1319764531897426,0.09362762963514779,2.6902642632563243,0.01975166783746764,0.03839431050732336
52,K27M,202.40126938818253,0.02628228325422107,2.5059373629134885,0.02960838631365766,5.060318649374414,7.41757108257731,0.2718736729076821,3.374338740690938,0.047716819337451685,8.02883118732374,0.8589330991469817,2.0841362444823943,0.06568231870216289,0.311944888764668,2.7432258895388344,0.06397879606894147,0.3465615425707367,2.494800024916693,0.009301802844778476,0.03188910811623841
53,K27M,204.82940721931953,0.04107546141359339,1.853441815420664,0.021948647247365435,4.6301740305959855,7.218710290755762,1.2569641124041782,2.5041971543110577,0.09086552269326952,5.082373824618605,0.3362342749607806,1.8280178122434108,0.811073927643466,1.5493735021519928,0.565771985244575,0.1607821311200027,0.45971507860618854,1.0629333676730428,0.012739202080768867,0.0036529177353575764
54,K27M,199.06816396788585,0.034212951732829275,3.694825531065693,0.03557553889381554,3.0217594973915007,7.298353826761967,0.5700138531003732,3.074181008332815,0.08741761400264991,9.147827258447467,0.5124971683501552,3.003620113663901,0.10451482764325709,0.7678910193726319,0.17550699982573573,0.15499699679108908,0.6671418110311459,1.708716335743698,0.007086858272628726,0.014950996161063967
55,K27M,202.38499972747417,0.015003392071477656,4.132179560268889,0.029204243068502302,0.7282650380768025,6.770618586079399,1.752342631628925,1.9118768031894142,0.08021505505968188,6.616570250576417,0.558172574766989,0.5896092579814651,0.15589397212487002,2.5103304621675027,0.23623359671354377,0.17213789090766837,0.13487123584224237,2.0292737422662976,0.010914352656367981,0.04971592100143643
56,K27M,198.66913228413318,0.037868494885296644,1.1590187278249429,0.0001234131382930974,6.514013013966812,7.9873131599056615,1.5944669641266263,2.9718729092217298,0.06278780952188305,7.845859830798011,0.6915149510928262,1.2925986184612148,0.02061097314857968,2.007540679870673,0.8589418306952533,0.09645102964157022,0.3061671111526272,2.359978520621576,0.025509797486173352,0.008303641843932131
57,K27M,208.55891935032375,0.019988199990355143,1.6212992667949295,0.03439076842799579,5.192799461104074,7.878629623193071,1.4747717892446883,3.3007452710794545,0.0621234838081565,8.586627014383819,0.5975194608859107,1.1628949079645383,0.2575026111438901,1.6004413644725055,0.939337271913454,0.13473124679483742,0.266174222421026,2.5748563785995002,0.007989613577776226,0.047181816858655676
58,K27M,197.59161966011374,0.0359599546879857,4.172085275024352,0.03807086934702988,0.7816249413409428,6.508786665759344,0.7775445761437669,1.4479249838609618,0.041654835975224805,4.174816679599702,0.47084665481307475,1.8999708422855017,1.0505081282182176,0.9993777269191788,0.3994965730152304,0.04618896820986316,0.024761586102971644,1.6924059507056544,0.005867434640934546,0.010552419022322521
59,K27M,242.1925119145536,0.015234479923849542,4.187041003940692,0.02591254655350314,3.369956269308786,5.2414413774683855,1.1499882987692427,1.4369801473708426,0.04242103644511131,5.097503228665888,0.6254424537871466,2.4741314935737764,0.5936692514421494,2.7574622174310837,1.1169334861621443,0.1203213467978603,0.1450688659424253,1.2792025993006768,0.01791092527827421,0.028252697032186372
